Testi e studi umanistici. ;	Testi e studi umanistici. ;	Testi e studi umanistici	http://example.org/1306245#Work830-26
Immigration to Alberta (overview from ... to ... ).	Immigration to Alberta (overview from ... to ... ).	Immigration to Alberta (overview from ... to ... )	http://example.org/1385748#Work
Implementation for sustainability : lessons from integrated rural development /	Implementation for sustainability : lessons from integrated rural development /	Implementation for sustainability	http://example.org/1401550#Work
Improving boiler efficiency /	Improving boiler efficiency /	Improving boiler efficiency	http://example.org/1353280#Work
Improvisation level 3 : collective creation improvision to script /	Improvisation level 3 : collective creation improvision to script /	Improvisation level 3	http://example.org/1372937#Work
Edmonton Public School Board handbooks ;	Edmonton Public School Board handbooks ;	Edmonton Public School Board handbooks	http://example.org/1372937#Work830-25
Indexing and searching in perspective /	Indexing and searching in perspective /	Indexing and searching in perspective	http://example.org/1335775#Work
NFAIS/UNESCO indexing in perspective education kit.	NFAIS/UNESCO indexing in perspective education kit.	NFAIS/UNESCO indexing in perspective education kit	http://example.org/1335775#Work740-29
Indoor air and human health /	Indoor air and human health /	Indoor air and human health	http://example.org/1398455#Work
In memory of our dearly loved and loyal friend Alice Rueter, 17 July 1968-16 March 1985.	In memory of our dearly loved and loyal friend Alice Rueter, 17 July 1968-16 March 1985.	In memory of our dearly loved and loyal friend Alice Rueter, 17 July 1968-16 March 1985	http://example.org/1352960#Work
C'est l'esprit familier du lieu.	C'est l'esprit familier du lieu.	C'est l'esprit familier du lieu	http://example.org/1352960#Work740-22
In memory of Robert Hunter Middleton, 1898-1985.	In memory of Robert Hunter Middleton, 1898-1985.	In memory of Robert Hunter Middleton, 1898-1985	http://example.org/1352966#Work
Sit mihi quod nunc est, etiam minus, et mihi vivam.	Sit mihi quod nunc est, etiam minus, et mihi vivam.	Sit mihi quod nunc est, etiam minus, et mihi vivam	http://example.org/1352966#Work740-25
Innovations and developments : a selection of projects.	Innovations and developments : a selection of projects.	Innovations and developments	http://example.org/1300365#Work
Austria documentation.	Austria documentation.	Austria documentation	http://example.org/1300365#Work830-24
In search of the Trojan War /	In search of the Trojan War /	In search of the Trojan War	http://example.org/1347433#Work
Institute on legal aspects of doing business in Canada and the United States /	Institute on legal aspects of doing business in Canada and the United States /	Institute on legal aspects of doing business in Canada and the United States	http://example.org/1001976#Work
Institute on mine to market : the legal issues /	Institute on mine to market : the legal issues /	Institute on mine to market	http://example.org/1321809#Work
Mine to market.	Mine to market.	Mine to market	http://example.org/1321809#Work740-24
The legal issues.	legal issues.	The legal issues	http://example.org/1321809#Work740-25
Institute on Oil and Gas Conservation Law and Practice /	Institute on Oil and Gas Conservation Law and Practice /	Institute on Oil and Gas Conservation Law and Practice	http://example.org/1325224#Work
Organ music. Selections	Organ music. Selections	Organ music	http://example.org/1378930#Work
Integrated mountain development /	Integrated mountain development /	Integrated mountain development	http://example.org/1298015#Work
Intercom and audio systems for band buildings.	Intercom and audio systems for band buildings.	Intercom and audio systems for band buildings	http://example.org/1380206#Work
Band technical publications	Band technical publications	Band technical publications	http://example.org/1380206#Work830-29
Interpretation of historic sites /	Interpretation of historic sites /	Interpretation of historic sites	http://example.org/1371310#Work
Interrelating science, mathematics and technology education : a basis of general education for all.	Interrelating science, mathematics and technology education : a basis of general education for all.	Interrelating science, mathematics and technology education	http://example.org/1323356#Work
Intervention programs to meet the needs of school-aged females : final report /	Intervention programs to meet the needs of school-aged females : final report /	Intervention programs to meet the needs of school-aged females	http://example.org/1336017#Work
Intervention programs to meet the needs of school-aged females : final report /	Intervention programs to meet the needs of school-aged females : final report /	Intervention programs to meet the needs of school-aged females	
Introduktion til Gustav Holm samlingen /	Introduktion til Gustav Holm samlingen /	Introduktion til Gustav Holm samlingen	http://example.org/1370155#Work
I speak Pascal to my Apple /	I speak Pascal to my Apple /	I speak Pascal to my Apple	http://example.org/1002313#Work
Issues in school reform : a view from the bottom-up /	Issues in school reform : a view from the bottom-up /	Issues in school reform	http://example.org/1338360#Work
Series in school curriculum.	Series in school curriculum.	Series in school curriculum	http://example.org/1338360#Work830-26
Issues in the ecological study of learning /	Issues in the ecological study of learning /	Issues in the ecological study of learning	http://example.org/1404306#Work
Resources for ecological psychology.	Resources for ecological psychology.	Resources for ecological psychology	http://example.org/1404306#Work830-25
I stay near you : 1 story in 3 /	I stay near you : 1 story in 3 /	I stay near you	http://example.org/1329126#Work
Japanese labour law cases and materials 1985 /	Japanese labour law cases and materials 1985 /	Japanese labour law cases and materials 1985	http://example.org/1403381#Work
Jean Dunand /	Jean Dunand /	Jean Dunand	http://example.org/1001385#Work
Job redesign : critical perspectives on the labour process /	Job redesign : critical perspectives on the labour process /	Job redesign	http://example.org/1369304#Work
Jordsalme	Jordsalme	Jordsalme	http://example.org/1331611#Work
Earth hymn.	Earth hymn.	Earth hymn	http://example.org/1331611#Work740-33
Journal of feminist studies in religion.	Journal of feminist studies in religion.	Journal of feminist studies in religion	http://example.org/1297607#Work
Journey to the volcano /	Journey to the volcano /	Journey to the volcano	http://example.org/1001721#Work
Jugend in Wien : eine Autobiographie /	Jugend in Wien : eine Autobiographie /	Jugend in Wien	http://example.org/1350286#Work
Juvenile prevention and diversion programs in Canada /	Juvenile prevention and diversion programs in Canada /	Juvenile prevention and diversion programs in Canada	http://example.org/1316731#Work
User report ;	User report ;	User report	http://example.org/1316731#Work830-27
Kernels of energy, bones of earth : the rock in Chinese art /	Kernels of energy, bones of earth : the rock in Chinese art /	Kernels of energy, bones of earth	http://example.org/1403181#Work
Keywords : a vocabulary of culture and society /	Keywords : a vocabulary of culture and society /	Keywords	http://example.org/1306144#Work
Chinese research perspectives. Society	Chinese research perspectives. Society	Chinese research perspectives	http://example.org/1306144#Work630-25
Kjeldevatn	Kjeldevatn	Kjeldevatn	http://example.org/1296492#Work
Koori, a will to win : the heroic resistance, survival &amp; triumph of Black Australia /	Koori, a will to win : the heroic resistance, survival &amp; triumph of Black Australia /	Koori, a will to win	http://example.org/1002124#Work
Korea's colorful heritage /	Korea's colorful heritage /	Korea's colorful heritage	http://example.org/1385623#Work
Kumari Sangeeta the young envoy.	Kumari Sangeeta the young envoy.	Kumari Sangeeta	http://example.org/1383498#Work
Young envoy.	Young envoy.	Young envoy	http://example.org/1383498#Work740-32
Rhythm House classic.	Rhythm House classic.	Rhythm House classic	http://example.org/1383498#Work830-33
Lab manual : introduction to wordstar and lotus 1-2-3 on the IBM PC /	Lab manual : introduction to wordstar and lotus 1-2-3 on the IBM PC /	Lab manual	http://example.org/1333873#Work
WordStar (Computer file)	WordStar (Computer file)	WordStar (Computer file)	http://example.org/1333873#Work630-18
Lotus 1-2-3 (Computer file)	Lotus 1-2-3 (Computer file)	Lotus 1-2-3 (Computer file)	http://example.org/1333873#Work630-19
Laboratory safety, a practice for life : teacher's guide /	Laboratory safety, a practice for life : teacher's guide /	Laboratory safety, a practice for life	http://example.org/1374460#Work
Labor migration in the Atlantic economies : the European and North American working classes during the period of industrialization /	Labor migration in the Atlantic economies : the European and North American working classes during the period of industrialization /	Labor migration in the Atlantic economies	http://example.org/1385290#Work
Contributions in labor history ;	Contributions in labor history ;	Contributions in labor history	http://example.org/1385290#Work830-28
La ceramica a vernice nera nei contesti tomballi della Lombardia /	ceramica a vernice nera nei contesti tomballi della Lombardia /	La ceramica a vernice nera nei contesti tomballi della Lombardia	http://example.org/1375794#Work
Archeologia dell'Italia settentrionale ;	Archeologia dell'Italia settentrionale ;	Archeologia dell'Italia settentrionale	http://example.org/1375794#Work830-26
La Charte des Nations Unies : commentaire, article par article /	Charte des Nations Unies : commentaire, article par article /	La Charte des Nations Unies	http://example.org/1359668#Work
Charter.	Charter.	Charter	http://example.org/1359668#Work610-21
Charter. French. 1985.	Charter. French. 1985.	Charter	http://example.org/1359668#Work710-25
O.N.U., la Charte.	O.N.U., la Charte.	O.N.U., la Charte	http://example.org/1359668#Work740-26
La démocratie sans les femmes : essai sur le libéralisme en France /	démocratie sans les femmes : essai sur le libéralisme en France /	La démocratie sans les femmes	http://example.org/1363463#Work
Politique d'aujourd'hui.	Politique d'aujourd'hui.	Politique d'aujourd'hui	http://example.org/1363463#Work830-27
L'alliance brisée : le western des années 1920 /	alliance brisée : le western des années 1920 /	L'alliance brisée	http://example.org/1375195#Work
Collection Lumière.	Collection Lumière.	Collection Lumière	http://example.org/1375195#Work830-23
Lancaster Sound winter ice regime study.	Lancaster Sound winter ice regime study.	Lancaster Sound winter ice regime study	http://example.org/1387004#Work
Land and sea emergencies /	Land and sea emergencies /	Land and sea emergencies	http://example.org/1375411#Work
Situations d'urgence sur terre et en mer.	Situations d'urgence sur terre et en mer.	Situations d'urgence sur terre et en mer	http://example.org/1375411#Work740-32
Landscapes of poverty /	Landscapes of poverty /	Landscapes of poverty	http://example.org/1001415#Work
Langue, film, discours : prolégomènes à une sémiologie générative du film /	Langue, film, discours : prolégomènes à une sémiologie générative du film /	Langue, film, discours	http://example.org/1376431#Work
Collection d'esthétique. ;	Collection d'esthétique. ;	Collection d'esthétique	http://example.org/1376431#Work830-24
La parola riscritta : Guillaume Gueroult, poeta e traduttore nella Francia della Riforma /	parola riscritta : Guillaume Gueroult, poeta e traduttore nella Francia della Riforma /	La parola riscritta	http://example.org/1334425#Work
Pubblicazioni della Facoltà di lettere e filosofia dell'Università di Milano ;	Pubblicazioni della Facoltà di lettere e filosofia dell'Università di Milano ;	Pubblicazioni della Facoltà di lettere e filosofia dell'Università di Milano	http://example.org/1334425#Work830-31
Pubblicazioni della Facoltà di lettere e filosofia dell'Università di Milano. Sezione a cura dell'Istituto di lingue e letterature neolatine ;	Pubblicazioni della Facoltà di lettere e filosofia dell'Università di Milano. Sezione a cura dell'Istituto di lingue e letterature neolatine ;	Pubblicazioni della Facoltà di lettere e filosofia dell'Università di Milano	http://example.org/1334425#Work830-32
Laser processing of materials : proceedings of a symposium /	Laser processing of materials : proceedings of a symposium /	Laser processing of materials	http://example.org/1336460#Work
La subversion du discours rituel /	subversion du discours rituel /	La subversion du discours rituel	http://example.org/1333926#Work
Collection L'univers des discours.	Collection L'univers des discours.	Collection L'univers des discours	http://example.org/1333926#Work830-25
Law reports of England, Ireland and Scotland in York University Law Library.	Law reports of England, Ireland and Scotland in York University Law Library.	Law reports of England, Ireland and Scotland in York University Law Library	http://example.org/1395325#Work
Le cinéma et les cinéastes /	cinéma et les cinéastes /	Le cinéma et les cinéastes	http://example.org/1386434#Work
Ecrits cinématographiques ;	Ecrits cinématographiques ;	Ecrits cinématographiques	http://example.org/1386434#Work800-24
Le créole de Breaux Bridge, Louisiane : étude morphosyntaxique, textes, vocabulaire /	créole de Breaux Bridge, Louisiane : étude morphosyntaxique, textes, vocabulaire /	Le créole de Breaux Bridge, Louisiane	http://example.org/1356833#Work
Kreolische Bibliothek.	Kreolische Bibliothek.	Kreolische Bibliothek	http://example.org/1356833#Work830-24
Le langage cinématographique /	langage cinématographique /	Le langage cinématographique	http://example.org/1375839#Work
Collection Septième art	Collection Septième art ;	Collection Septième art	http://example.org/1375839#Work830-25
Lai de l'ombre	Lai de l'ombre	Lai de l'ombre	http://example.org/1297264#Work
Hull French texts.	Hull French texts.	Hull French texts	http://example.org/1297264#Work830-31
Le necropoli daunie di Ascoli Satriano e Arpi /	necropoli daunie di Ascoli Satriano e Arpi /	Le necropoli daunie di Ascoli Satriano e Arpi	http://example.org/1001379#Work
L'épuration physico-chimique des eaux : théorie et technologie /	épuration physico-chimique des eaux : théorie et technologie /	L'épuration physico-chimique des eaux	http://example.org/1361508#Work
Les cheminements scolaires des francophones, des anglophones et des allophones du Québec au cours des années 70 /	cheminements scolaires des francophones, des anglophones et des allophones du Québec au cours des années 70 /	Les cheminements scolaires des francophones, des anglophones et des allophones du Québec au cours des années 70	http://example.org/1350267#Work
Dossiers du Conseil de la langue française. ;	Dossiers du Conseil de la langue française. ;	Dossiers du Conseil de la langue française	http://example.org/1350267#Work830-29
Le son au cinéma /	son au cinéma /	Le son au cinéma	http://example.org/1391910#Work
Cahiers du cinéma. Essais.	Cahiers du cinéma. Essais.	Cahiers du cinéma	http://example.org/1391910#Work830-26
Les proscriptions de la Rome républicaine /	proscriptions de la Rome républicaine /	Les proscriptions de la Rome républicaine	http://example.org/1391182#Work
Collection de l'École française de Rome	Collection de l'École française de Rome	Collection de l'École française de Rome	http://example.org/1391182#Work830-26
Les Religieuses en France au XIIIe siècle : table ronde /	Religieuses en France au XIIIe siècle : table ronde /	Les Religieuses en France au XIIIe siècle	http://example.org/1309720#Work
Lessing und der Kreis seiner Freunde /	Lessing und der Kreis seiner Freunde /	Lessing und der Kreis seiner Freunde	http://example.org/1368807#Work
Wolfenbütteler Studien zur Aufklärung. ;	Wolfenbütteler Studien zur Aufklärung. ;	Wolfenbütteler Studien zur Aufklärung	http://example.org/1368807#Work830-29
Let's play games in French : a collection of games, skits, &amp; teacher aids /	Let's play games in French : a collection of games, skits, &amp; teacher aids /	Let's play games in French	http://example.org/1311197#Work
Leviathan and the air-pump : Hobbes, Boyle, and the experimental life : including a translation of Thomas Hobbes, Dialogus physicus de natura aeris by Simon Schaffer /	Leviathan and the air-pump : Hobbes, Boyle, and the experimental life : including a translation of Thomas Hobbes, Dialogus physicus de natura aeris by Simon Schaffer /	Leviathan and the air-pump	http://example.org/1318889#Work
Leviathan.	Leviathan.	Leviathan	http://example.org/1318889#Work600-23
Dialogus physicus de natura aeris. English. 1985.	Dialogus physicus de natura aeris. English. 1985.	Dialogus physicus de natura aeris	http://example.org/1318889#Work700-29
Lilus Kikus /	Lilus Kikus /	Lilus Kikus	http://example.org/1385571#Work
Lines of flight : a novel /	Lines of flight : a novel /	Lines of flight	http://example.org/1311525#Work
List of final Codex texts.	List of final Codex texts.	List of final Codex texts	http://example.org/1393062#Work
Codex alimentarius	Codex alimentarius	Codex alimentarius	http://example.org/1393062#Work630-18
Codex alimentarius.	Codex alimentarius.	Codex alimentarius	http://example.org/1393062#Work730-22
L'Italie de Mussolini et son cinéma /	Italie de Mussolini et son cinéma /	L'Italie de Mussolini et son cinéma	http://example.org/1375950#Work
Litani i Atlanta	Litani i Atlanta	Litani i Atlanta	http://example.org/1299637#Work
Lituanistikos instituto 1981 metų suvažiavimo darbai = proceedings of the Institute of Lithuanian Studies, 1981 /	Lituanistikos instituto 1981 metų suvažiavimo darbai = proceedings of the Institute of Lithuanian Studies, 1981 /	Lituanistikos instituto 1981 metų suvažiavimo darbai =	http://example.org/1360562#Work
Logicheskie metody sinteza optimalʹnykh korrektorov ėvristicheskikh algoritmov /	Logicheskie metody sinteza optimalʹnykh korrektorov ėvristicheskikh algoritmov /	Logicheskie metody sinteza optimalʹnykh korrektorov ėvristicheskikh algoritmov	http://example.org/1321093#Work
Logiques de la reciprocite /	Logiques de la reciprocite /	Logiques de la reciprocite	http://example.org/1386351#Work
Cahier (Ecole polytechnique (France). Centre de recherche sur l'épistémologie et l'autonomie)	Cahier (Ecole polytechnique (France). Centre de recherche sur l'épistémologie et l'autonomie)	Cahier (Ecole polytechnique (France). Centre de recherche sur l'épistémologie et l'autonomie)	http://example.org/1386351#Work830-21
Zhar-ptit͡sa. Suite (1919)	Zhar-ptit͡sa. Suite (1919)	Zhar-ptit͡sa	http://example.org/1349628#Work
Los primeros pasos : la Revolución Popular Sandinista /	primeros pasos : la Revolución Popular Sandinista /	Los primeros pasos	http://example.org/1375783#Work
Colección mínima (Mexico City, Mexico) ;	Colección mínima (Mexico City, Mexico) ;	Colección mínima (Mexico City, Mexico)	http://example.org/1375783#Work830-26
Mackenzie Valley archaeological survey : field report /	Mackenzie Valley archaeological survey : field report /	Mackenzie Valley archaeological survey	http://example.org/1387026#Work
Madame de Montespan, la grande sultane /	Madame de Montespan, la grande sultane /	Madame de Montespan, la grande sultane	http://example.org/1330013#Work
Maeterlinck's plays in performance /	Maeterlinck's plays in performance /	Maeterlinck's plays in performance	http://example.org/1319523#Work
Theatre in focus.	Theatre in focus.	Theatre in focus	http://example.org/1319523#Work830-23
Magna Grecia epiro e Macedonia : atti del ventiquattresimo Convegno di studi sulla Magna Grecia, Taranto, 5-10 Ottobre 1984.	Magna Grecia epiro e Macedonia : atti del ventiquattresimo Convegno di studi sulla Magna Grecia, Taranto, 5-10 Ottobre 1984.	Magna Grecia epiro e Macedonia	http://example.org/1362367#Work
Magnificent voyagers : the U.S. exploring expedition, 1838-1842 /	Magnificent voyagers : the U.S. exploring expedition, 1838-1842 /	Magnificent voyagers	http://example.org/1372172#Work
Mahler-Interpretation : Aspekte zum Werk und Wirken von Gustav Mahler /	Mahler-Interpretation : Aspekte zum Werk und Wirken von Gustav Mahler /	Mahler-Interpretation	http://example.org/1323285#Work
Malysh /	Malysh /	Malysh	http://example.org/1346422#Work
Management and planning issues in the use of microcomputers in schools /	Management and planning issues in the use of microcomputers in schools /	Management and planning issues in the use of microcomputers in schools	http://example.org/1297397#Work
Occasional paper in educational planning, management, and statistics. ;	Occasional paper in educational planning, management, and statistics. ;	Occasional paper in educational planning, management, and statistics	http://example.org/1297397#Work830-26
Management of information systems casebook /	Management of information systems casebook /	Management of information systems casebook	http://example.org/1393373#Work
McGraw-Hill series in management information systems.	McGraw-Hill series in management information systems.	McGraw-Hill series in management information systems	http://example.org/1393373#Work830-28
Management strategies for libraries : a basic reader /	Management strategies for libraries : a basic reader /	Management strategies for libraries	http://example.org/1342682#Work
Maps of the Soviet Union at the University of Chicago Map Collection /	Maps of the Soviet Union at the University of Chicago Map Collection /	Maps of the Soviet Union at the University of Chicago Map Collection	http://example.org/1312002#Work
Mariĭskoe narodnoe iskusstvo = Mariĭ kalyk iskusstvo /	Mariĭskoe narodnoe iskusstvo = Mariĭ kalyk iskusstvo /	Mariĭskoe narodnoe iskusstvo =	http://example.org/1351947#Work
Mariĭ kalyk iskusstvo.	Mariĭ kalyk iskusstvo.	Mariĭ kalyk iskusstvo	http://example.org/1351947#Work740-24
Material culture of the peoples of Siberia and the north.	Material culture of the peoples of Siberia and the north.	Material culture of the peoples of Siberia and the north	http://example.org/1369638#Work
Mathematics and the search for knowledge /	Mathematics and the search for knowledge /	Mathematics and the search for knowledge	http://example.org/1337574#Work
Mathematics for a modern world, book 3 /	Mathematics for a modern world, book 3 /	Mathematics for a modern world, book 3	http://example.org/1340717#Work
MMW 3.	MMW 3.	MMW 3	http://example.org/1340717#Work740-29
Medieval households /	Medieval households /	Medieval households	http://example.org/1342227#Work
Studies in cultural history.	Studies in cultural history.	Studies in cultural history	http://example.org/1342227#Work830-30
Medieval villages : a review of current work /	Medieval villages : a review of current work /	Medieval villages	http://example.org/1398280#Work
Monograph (University of Oxford. Committee for Archaeology) ;	Monograph (University of Oxford. Committee for Archaeology) ;	Monograph (University of Oxford. Committee for Archaeology)	http://example.org/1398280#Work830-25
Meditación en el umbral : antología poética /	Meditación en el umbral : antología poética /	Meditación en el umbral	http://example.org/1001086#Work
Memory and memory measurement in old age : memory structure, context and metamemory /	Memory and memory measurement in old age : memory structure, context and metamemory /	Memory and memory measurement in old age	http://example.org/1002380#Work
Messa solenne, G major Latin	Messa solenne, G major Latin	Messa solenne	http://example.org/1324887#Work
Metamorphoses. Book 1-4. English &amp; Latin	Metamorphoses. Book 1-4. English &amp; Latin	Metamorphoses	http://example.org/1390253#Work
Metamorphoses 1-4.	Metamorphoses 1-4.	Metamorphoses 1-4	http://example.org/1390253#Work740-30
Metamorphoses one-four.	Metamorphoses one-four.	Metamorphoses one-four	http://example.org/1390253#Work740-31
Classical texts.	Classical texts.	Classical texts	http://example.org/1390253#Work830-32
Methane production from organic wastes.	Methane production from organic wastes.	Methane production from organic wastes	http://example.org/1371765#Work
Facts on bioenergy	Facts on bioenergy	Facts on bioenergy	http://example.org/1371765#Work830-23
Metodika paleogeo-morfologicheskikh issledovaniı̆ neftegazonosnykh oblasteı̆ SSSR /	Metodika paleogeo-morfologicheskikh issledovaniı̆ neftegazonosnykh oblasteı̆ SSSR /	Metodika paleogeo-morfologicheskikh issledovaniı̆ neftegazonosnykh oblasteı̆ SSSR	http://example.org/1318879#Work
Trudy (Vsesoi͡uznyĭ nauchno-issledovatelʹskiĭ geologorazvedochnyĭ nefti͡anoĭ institut (Soviet Union)) ;	Trudy (Vsesoi͡uznyĭ nauchno-issledovatelʹskiĭ geologorazvedochnyĭ nefti͡anoĭ institut (Soviet Union)) ;	Trudy (Vsesoi͡uznyĭ nauchno-issledovatelʹskiĭ geologorazvedochnyĭ nefti͡anoĭ institut (Soviet Union))	http://example.org/1318879#Work830-24
Microeconomics : selected readings /	Microeconomics : selected readings /	Microeconomics	http://example.org/1312868#Work
Migration projection of registered Indians, 1982 to 1996 /	Migration projection of registered Indians, 1982 to 1996 /	Migration projection of registered Indians, 1982 to 1996	http://example.org/1297108#Work
Mina Forsyth : flowers and heads /	Mina Forsyth : flowers and heads /	Mina Forsyth	http://example.org/1405453#Work
Mineralogy, morphology and dynamics of salts in agricultural soils in Saskatchewan.	Mineralogy, morphology and dynamics of salts in agricultural soils in Saskatchewan.	Mineralogy, morphology and dynamics of salts in agricultural soils in Saskatchewan	http://example.org/1370835#Work
Origin and nature of salts in Saskatchewan.	Origin and nature of salts in Saskatchewan.	Origin and nature of salts in Saskatchewan	http://example.org/1370835#Work740-27
Liber missarum. Missa pro defunctis. Latin	Liber missarum. Missa pro defunctis. Latin	Liber missarum	http://example.org/1328340#Work
Mapa Mundi (Series). Series A, Portuguese and Spanish church music	Mapa Mundi (Series). Series A, Portuguese and Spanish church music	Mapa Mundi (Series)	http://example.org/1328340#Work830-20
Masses, D minor (1811) Vocal score. Latin	Masses, D minor (1811) Vocal score. Latin	Masses	http://example.org/1337500#Work
Modern social theory /	Modern social theory /	Modern social theory	http://example.org/1328252#Work
Moisture and humidity, 1985 : measurement and control in science and industry : proceedings of the 1985 International Symposium on Moisture and Humidity, Washington, D.C., April 15-18, 1985 /	Moisture and humidity, 1985 : measurement and control in science and industry : proceedings of the 1985 International Symposium on Moisture and Humidity, Washington, D.C., April 15-18, 1985 /	Moisture and humidity, 1985	http://example.org/1002435#Work
Montréal postmoderne	Montréal postmoderne	Montréal postmoderne	http://example.org/1312131#Work
Voix intimes.	Voix intimes.	Voix intimes	http://example.org/1312131#Work700-43
Treppenmusik.	Treppenmusik.	Treppenmusik	http://example.org/1312131#Work700-44
Pieces, violin, clarinet.	Pieces, violin, clarinet.	Pieces	http://example.org/1312131#Work700-45
Clos de vie.	Clos de vie.	Clos de vie	http://example.org/1312131#Work700-46
Morfologicheskie issledovanii͡a zhivotnykh /	Morfologicheskie issledovanii͡a zhivotnykh /	Morfologicheskie issledovanii͡a zhivotnykh	http://example.org/1321112#Work
Mortality projections of registered Indians, 1982 to 1996 /	Mortality projections of registered Indians, 1982 to 1996 /	Mortality projections of registered Indians, 1982 to 1996	http://example.org/1295882#Work
Motets. Selections	Motets. Selections	Motets	http://example.org/1373014#Work
Motivating volunteers : how the rewards of unpaid work can meet people's needs /	Motivating volunteers : how the rewards of unpaid work can meet people's needs /	Motivating volunteers	http://example.org/1002352#Work
Motor learning : concepts &amp; applications /	Motor learning : concepts &amp; applications /	Motor learning	http://example.org/1365380#Work
MSAT, an opportunity for Canada.	MSAT, an opportunity for Canada.	MSAT, an opportunity for Canada	http://example.org/1357580#Work
Multidimensional systems theory : progress, directions, and open problems in multidimensional systems /	Multidimensional systems theory : progress, directions, and open problems in multidimensional systems /	Multidimensional systems theory	http://example.org/1301767#Work
Mathematics and its applications (D. Reidel Publishing Company)	Mathematics and its applications (D. Reidel Publishing Company)	Mathematics and its applications (D. Reidel Publishing Company)	http://example.org/1301767#Work830-23
Municipal concerns with the establishment of national parks in the Northwest Territories /	Municipal concerns with the establishment of national parks in the Northwest Territories /	Municipal concerns with the establishment of national parks in the Northwest Territories	http://example.org/1378732#Work
Heritage for tomorrow.	Heritage for tomorrow.	Heritage for tomorrow	http://example.org/1378732#Work740-24
Music from Rustlers' rhapsody and other songs	Music from Rustlers' rhapsody and other songs	Music from Rustlers' rhapsody and other songs	http://example.org/1408420#Work
Music in Indian art /	Music in Indian art /	Music in Indian art	http://example.org/1329665#Work
Musik und Jugendstil der Wiener Schule, 1900-1908 /	Musik und Jugendstil der Wiener Schule, 1900-1908 /	Musik und Jugendstil der Wiener Schule, 1900-1908	http://example.org/1368741#Work
Musique sacrée à l' Oratoire St. Joseph	Musique sacrée à l' Oratoire St. Joseph	Musique sacrée à l' Oratoire St. Joseph	http://example.org/1331179#Work
Motets (1569). Alleluja, Tulerunt Dominum.	Motets (1569). Alleluja, Tulerunt Dominum.	Motets	http://example.org/1331179#Work700-31
Deus canticum novum.	Deus canticum novum.	Deus canticum novum	http://example.org/1331179#Work700-32
Choral flourish.	Choral flourish.	Choral flourish	http://example.org/1331179#Work700-33
Befiehl dem Engel, dass er komm.	Befiehl dem Engel, dass er komm.	Befiehl dem Engel, dass er komm	http://example.org/1331179#Work700-34
Magnificat.	Magnificat.	Magnificat	http://example.org/1331179#Work700-35
Motets, women's voices, organ, op. 39. Veni Domine.	Motets, women's voices, organ, op. 39. Veni Domine.	Motets	http://example.org/1331179#Work700-36
Sing unto the Lord.	Sing unto the Lord.	Sing unto the Lord	http://example.org/1331179#Work700-37
Cantique de Jean Racine, mixed voices, organ.	Cantique de Jean Racine, mixed voices, organ.	Cantique de Jean Racine	http://example.org/1331179#Work700-38
Psaume cl; arranged.	Psaume cl; arranged.	Psaume cl	http://example.org/1331179#Work700-39
Anna mihi dilecta veni.	Anna mihi dilecta veni.	Anna mihi dilecta veni	http://example.org/1331179#Work700-40
Christus factus est, mixed voices.	Christus factus est, mixed voices.	Christus factus est	http://example.org/1331179#Work700-41
Ave verum.	Ave verum.	Ave verum	http://example.org/1331179#Work700-42
Muza gdańska Janowi Sobieskiemu, 1673-1696 /	Muza gdańska Janowi Sobieskiemu, 1673-1696 /	Muza gdańska Janowi Sobieskiemu, 1673-1696	http://example.org/1377891#Work
Mythology for young people : a reference guide /	Mythology for young people : a reference guide /	Mythology for young people	http://example.org/1377016#Work
Garland reference library of the humanities ;	Garland reference library of the humanities ;	Garland reference library of the humanities	http://example.org/1377016#Work830-23
Nastawgan : the Canadian north by canoe &amp; snowshoe : a collection of historical essays /	Nastawgan : the Canadian north by canoe &amp; snowshoe : a collection of historical essays /	Nastawgan	http://example.org/1377901#Work
Neue Wege im russischen Geschichtsdenken des 18. Jahrhunderts /	Neue Wege im russischen Geschichtsdenken des 18. Jahrhunderts /	Neue Wege im russischen Geschichtsdenken des 18. Jahrhunderts	http://example.org/1313531#Work
Sitzungsberichte der Sächsischen Akademie der Wissenschaften zu Leipzig, Philologisch-Historische Klasse.	Sitzungsberichte der Sächsischen Akademie der Wissenschaften zu Leipzig, Philologisch-Historische Klasse.	Sitzungsberichte der Sächsischen Akademie der Wissenschaften zu Leipzig, Philologisch-Historische Klasse	http://example.org/1313531#Work830-24
Neuroanatomy and neuropathology : a clinical guide for neuropsychologists /	Neuroanatomy and neuropathology : a clinical guide for neuropsychologists /	Neuroanatomy and neuropathology	http://example.org/1318845#Work
New Nigerian verse : a three crowns anthology /	New Nigerian verse : a three crowns anthology /	New Nigerian verse	http://example.org/1371655#Work
New/old approaches to renewable resources management in the North /	New/old approaches to renewable resources management in the North /	New/old approaches to renewable resources management in the North	http://example.org/1409258#Work
Northern frontier development--Alaska/Canada perspectives.	Northern frontier development--Alaska/Canada perspectives.	Northern frontier development--Alaska/Canada perspectives	http://example.org/1409258#Work740-26
Nicomachean ethics. English	Nicomachean ethics. English	Nicomachean ethics	http://example.org/1314216#Work
Nisi Dominus Vocal score	Nisi Dominus Vocal score	Nisi Dominus	http://example.org/1324868#Work
Works. 1979.	Works. 1979.	Works	http://example.org/1324868#Work800-29
