resource	Community	ualId:belongsToCommunity	ualid:belongsToCommunity	ualId:hasCollectionId	ualId:hasCollection	ualid:hasCollectionId	ualid:hasCollection	ualids:doi	ualId:fedora3handle	ualids:fedora3handle	http://fedora.info/definitions/v4/repository#uuid	info:hasModel	http://id.loc.gov/vocabulary/relators/dpt	ualId:fedora3uuid	ualids:fedora3uuid	dcterm:creator	dcterm:description	dcterm:modified	dcterm:title	dcterm:relation	dcterm:source	http://scholarsphere.psu.edu/ns#relativePath	dcterm:contributor	dcterm:license	dcterm:type	dcterm:created	dcterm:dateAccepted	dcterm:dateSubmitted	dcterm:isVersionOf	dcterm:language	dcterm:subject	ualId:year_created	ualid:year_created	ualid:ingestbatch	ualId:ingestbatch	http://fedora.info/definitions/v4/repository#created	http://fedora.info/definitions/v4/repository#createdBy	http://fedora.info/definitions/v4/repository#exportsAs	http://fedora.info/definitions/v4/repository#hasParent	http://fedora.info/definitions/v4/repository#lastModified	http://fedora.info/definitions/v4/repository#lastModifiedBy	http://fedora.info/definitions/v4/repository#mixinTypes	http://fedora.info/definitions/v4/repository#primaryType	http://fedora.info/definitions/v4/repository#writable	info:downloadFilename	info:createdDate	AASM::Persistence::ActiveFedoraPersistence::AASMTermsaasmstate	info:fedora/fedora-system:def/relations-external#isPartOf	rdf:type
<http://gillingham.library.ualberta.ca:8080/fedora/rest/prod/z0/29/p5/60/z029p560b>	Grant Assist Program (Health Sciences)	44558r821	44558r821	44558s19g	Workshops – Trainee Awards	44558s19g	Workshops – Trainee Awards	doi:10.7939/R3SQ8QH8J	http://hdl.handle.net/10402/era.24272	http://hdl.handle.net/10402/era.24272	2708e4b9-7cb4-4a46-bd95-cce7c81c7f75	GenericFile	cihrgrants@ualberta.ca	uuid:9f4cbb3a-9dbc-4470-8471-f2ac0f6888ec	uuid:9f4cbb3a-9dbc-4470-8471-f2ac0f6888ec	Schang, Luis - Associate Professor, Department of Biochemistry	This presentation given by Dr. Luis Schang, is ready for download. The speaker, having served as a reviewer for the CIHR Doctoral Awards committee, gave information about the evaluation criteria and the components of preparing a CIHR Doctoral Award application that will be funded. Please see attached for the video recording of this presentation.	2015-08-05T20:53:45.242Z	Strategies for Preparing a Successful CIHR Doctoral Award Application	N/A	N/A	N/A	N/A	Creative Commons Attribution-Non-Commercial-No Derivatives 3.0 Unported	Research Material	2011/10/19	2011-09-19T16:33:09Z	2011-09-19T16:33:09Z	N/A	English	doctoral	2011	2011	73666527c	73666527c	2015-10-06T05:07:29.482Z	fedoraAdmin	http://gillingham.library.ualberta.ca:8080/fedora/rest/prod/z0/29/p5/60/z029p560b/fcr:export?format=jcr/xml	http://gillingham.library.ualberta.ca:8080/fedora/rest/prod	2016-12-22T10:53:09.034Z	bypassAdmin	fedora:Container | fedora:Resource	nt:folder	true	uuid:9f4cbb3a-9dbc-4470-8471-f2ac0f6888ec.zip	2011-09-19T22:33:10.000Z	available	http://gillingham.library.ualberta.ca:8080/fedora/rest/prod/1j/92/g8/28/1j92g8283	http://fedora.info/definitions/v4/repository#Container | http://fedora.info/definitions/v4/repository#Resource | http://www.jcp.org/jcr/mix/1.0created | http://www.jcp.org/jcr/mix/1.0lastModified | http://www.jcp.org/jcr/mix/1.0referenceable | http://www.jcp.org/jcr/nt/1.0base | http://www.jcp.org/jcr/nt/1.0folder | http://www.jcp.org/jcr/nt/1.0hierarchyNode | http://www.w3.org/ns/ldp#Container | http://www.w3.org/ns/ldp#RDFSource
<http://gillingham.library.ualberta.ca:8080/fedora/rest/prod/zc/77/sq/81/zc77sq81x>	Grant Assist Program (Health Sciences)	44558r821	44558r821	44558s19g	Workshops – Trainee Awards	44558s19g	Workshops – Trainee Awards	doi:10.7939/R31V5BM2V	http://hdl.handle.net/10402/era.30031	http://hdl.handle.net/10402/era.30031	19757856-a486-4384-8c6f-7ad5fe4e9dce	GenericFile	cihrgrants@ualberta.ca	uuid:8dcf3bc2-b981-442a-b5c1-6db350ee53de	uuid:8dcf3bc2-b981-442a-b5c1-6db350ee53de	Coe, Helen - Project Coordinator, CIHR Special Project	This presentation provided tips for writing the Research Proposal Summary module for the CIHR Doctoral and CIHR Masters award. The presentation discussed formatting and content to make the section easy and logical for reviewers.	2014-04-24T23:40:30.118Z	Preparing Your CIHR Doctoral Scholarship Application Research Proposal Summary - FGSR Professional Development Week	N/A	N/A	N/A	N/A	Creative Commons Attribution-Non-Commercial-No Derivatives 3.0 Unported	Conference/workshop Presentation	2013/08/15	2013-01-23T15:57:14Z	2013-01-23T15:57:14Z	N/A	English	grantsmanship | masters | doctoral | research project summary	2013	2013	9306t027w	9306t027w	2015-10-06T01:33:57.237Z	fedoraAdmin	http://gillingham.library.ualberta.ca:8080/fedora/rest/prod/zc/77/sq/81/zc77sq81x/fcr:export?format=jcr/xml	http://gillingham.library.ualberta.ca:8080/fedora/rest/prod	2017-01-18T20:38:17.721Z	bypassAdmin	fedora:Container | fedora:Resource	nt:folder	true	FGSR Professional Development Week - Preparing your Scholarship Application - Research Description 15August2013.pdf	2013-01-23T22:57:14.000Z	available	http://gillingham.library.ualberta.ca:8080/fedora/rest/prod/z0/29/p5/49/z029p549b	http://fedora.info/definitions/v4/repository#Container | http://fedora.info/definitions/v4/repository#Resource | http://www.jcp.org/jcr/mix/1.0created | http://www.jcp.org/jcr/mix/1.0lastModified | http://www.jcp.org/jcr/mix/1.0referenceable | http://www.jcp.org/jcr/nt/1.0base | http://www.jcp.org/jcr/nt/1.0folder | http://www.jcp.org/jcr/nt/1.0hierarchyNode | http://www.w3.org/ns/ldp#Container | http://www.w3.org/ns/ldp#RDFSource
<http://gillingham.library.ualberta.ca:8080/fedora/rest/prod/4q/77/fs/44/4q77fs44b>	Grant Assist Program (Health Sciences)	44558r821	44558r821	44558s25m	Resources - Research Proposal Templates	44558s25m	Resources - Research Proposal Templates	doi:10.7939/R3W74V	http://hdl.handle.net/10402/era.26565	http://hdl.handle.net/10402/era.26565	62bede00-0c9e-48e3-888c-48758467ee2e	GenericFile	cihrgrants@ualberta.ca	uuid:fefedfc4-3e89-49d3-9b97-59123d57dea1	uuid:fefedfc4-3e89-49d3-9b97-59123d57dea1	McPhalen, Cathy - PhD, thINK Editing	This resource is a minimal pre-formatted document for a CIHR research proposal. This resource has sample heading styles, sub-heading styles, and paragraph styles that can be cut, pasted, and filled in to fit the needs of individual research proposals. It does not contain actual section or sub-section heading names, because those vary too much among proposals from different themes. This template is in Word format and modern style.	2014-05-02T17:53:02.677Z	CIHR Research Proposal Template 1	N/A	N/A	N/A	N/A	Creative Commons Attribution-Non-Commercial-No Derivatives 3.0 Unported	Research Material	2012/05/15	2012-05-17T08:39:45Z	2012-05-17T08:39:45Z	N/A	English	open operating grant program | research proposal | template	2012	2012	1z40kv01r	1z40kv01r	2015-10-09T23:40:49.827Z	fedoraAdmin	http://gillingham.library.ualberta.ca:8080/fedora/rest/prod/4q/77/fs/44/4q77fs44b/fcr:export?format=jcr/xml	http://gillingham.library.ualberta.ca:8080/fedora/rest/prod	2016-12-20T19:19:15.070Z	bypassAdmin	fedora:Container | fedora:Resource	nt:folder	true	CIHR Research Proposal Template 1 3 May 2012 CM.docx	N/A	available	http://gillingham.library.ualberta.ca:8080/fedora/rest/prod/ng/45/1j/58/ng451j58m	http://fedora.info/definitions/v4/repository#Container | http://fedora.info/definitions/v4/repository#Resource | http://www.jcp.org/jcr/mix/1.0created | http://www.jcp.org/jcr/mix/1.0lastModified | http://www.jcp.org/jcr/mix/1.0referenceable | http://www.jcp.org/jcr/nt/1.0base | http://www.jcp.org/jcr/nt/1.0folder | http://www.jcp.org/jcr/nt/1.0hierarchyNode | http://www.w3.org/ns/ldp#Container | http://www.w3.org/ns/ldp#RDFSource
<http://gillingham.library.ualberta.ca:8080/fedora/rest/prod/ng/45/1h/50/ng451h506>	Grant Assist Program (Health Sciences)	44558r821	44558r821	44558s25m	Resources - Research Proposal Templates	44558s25m	Resources - Research Proposal Templates	doi:10.7939/R39C6S41H	http://hdl.handle.net/10402/era.26566	http://hdl.handle.net/10402/era.26566	bbd5ea9a-5436-4382-8b0f-1a9b33c897a4	GenericFile	cihrgrants@ualberta.ca	uuid:038b9733-409f-49fa-9d91-a8b2032208bb	uuid:038b9733-409f-49fa-9d91-a8b2032208bb	McPhalen, Cathy - PhD, thINK Editing	This resource is a minimal pre-formatted document for a CIHR research proposal. This resource has sample heading styles, sub-heading styles, and paragraph styles that can be cut, pasted, and filled in to fit the needs of individual research proposals. It does not contain actual section or sub-section heading names, because those vary too much among proposals from different themes. This template is in Word format and classical style.	2014-04-28T20:45:18.024Z	CIHR Research Proposal Template 2	N/A	N/A	N/A	N/A	Creative Commons Attribution-Non-Commercial-No Derivatives 3.0 Unported	Research Material	2012/05/15	2012-05-17T08:41:45Z	2012-05-17T08:41:45Z	N/A	English	open operating grant program | research proposal | template	2012	2012	vd66vz89n	vd66vz89n	2015-10-02T20:40:12.741Z	fedoraAdmin	http://gillingham.library.ualberta.ca:8080/fedora/rest/prod/ng/45/1h/50/ng451h506/fcr:export?format=jcr/xml	http://gillingham.library.ualberta.ca:8080/fedora/rest/prod	2016-12-24T12:23:08.596Z	bypassAdmin	fedora:Container | fedora:Resource	nt:folder	true	CIHR Research Proposal Template 2 3 May 2012 CM.docx	2012-05-17T14:41:45.000Z	available	http://gillingham.library.ualberta.ca:8080/fedora/rest/prod/b8/51/5n/38/b8515n388	http://fedora.info/definitions/v4/repository#Container | http://fedora.info/definitions/v4/repository#Resource | http://www.jcp.org/jcr/mix/1.0created | http://www.jcp.org/jcr/mix/1.0lastModified | http://www.jcp.org/jcr/mix/1.0referenceable | http://www.jcp.org/jcr/nt/1.0base | http://www.jcp.org/jcr/nt/1.0folder | http://www.jcp.org/jcr/nt/1.0hierarchyNode | http://www.w3.org/ns/ldp#Container | http://www.w3.org/ns/ldp#RDFSource
<http://gillingham.library.ualberta.ca:8080/fedora/rest/prod/1c/18/dg/87/1c18dg87t>	Grant Assist Program (Health Sciences)	44558r821	44558r821	44558s50z	Support	44558s50z	Support	doi:10.7939/R3N873139	http://hdl.handle.net/10402/era.41322	http://hdl.handle.net/10402/era.41322	23e8d3f1-9229-467d-bfc4-39a64538719a	GenericFile	cihrgrants@ualberta.ca	uuid:c514b1e9-465e-42c4-bf75-6178d666e53d	uuid:c514b1e9-465e-42c4-bf75-6178d666e53d	Simala-Grant, Joanne - Director, Health Research Initiatives	In order to help maintain research momentum and sustain research programs, individuals who applied to the CIHR 2014 Foundation or March 2015 Open Operating Grant Program (OOGP) competition, and meet the criteria below, may apply for bridge funding. Due to the length of the gap in CIHR funding, bridge awards may be requested for up to $80,000. <br></br>We are grateful to Alberta Innovates – Health Solutions and the Women & Children’s Health Research Institute (WCHRI) who are providing funding for the bridge awards.1 <br></br>NOTE: Eligibility to apply for bridge funding does not guarantee receipt of a bridge award. <br></br>NOTE: Bridge funding is awarded based on percent rank not score. Consequently, differences in scoring by different peer review committees in the OOGP will not affect disbursement of the bridging awards.	2015-06-23T14:26:33.567Z	University Bridge Funding Program for Foundation 2014 Stage 2 Applications & March 2015 OOGP Applications	N/A	N/A	N/A	N/A	Creative Commons Attribution-Non-Commercial-No Derivatives 3.0 Unported	Research Material	2015/06/23	2015-06-16T09:40:37Z	2015-06-16T09:40:37Z	N/A	English	bridge funding | march 2015 OOGP | stage 2 foundation	2015	2015	cj82k846s	cj82k846s	2015-10-09T21:23:19.583Z	fedoraAdmin	http://gillingham.library.ualberta.ca:8080/fedora/rest/prod/1c/18/dg/87/1c18dg87t/fcr:export?format=jcr/xml	http://gillingham.library.ualberta.ca:8080/fedora/rest/prod	2017-09-19T17:01:07.003Z	bypassAdmin	fedora:Container | fedora:Resource	nt:folder	true	CIHR Bridge 23June2015 F.pdf	2015-06-16T15:40:37.000Z	available	http://gillingham.library.ualberta.ca:8080/fedora/rest/prod/1c/18/dg/86/1c18dg86j	http://fedora.info/definitions/v4/repository#Container | http://fedora.info/definitions/v4/repository#Resource | http://www.jcp.org/jcr/mix/1.0created | http://www.jcp.org/jcr/mix/1.0lastModified | http://www.jcp.org/jcr/mix/1.0referenceable | http://www.jcp.org/jcr/nt/1.0base | http://www.jcp.org/jcr/nt/1.0folder | http://www.jcp.org/jcr/nt/1.0hierarchyNode | http://www.w3.org/ns/ldp#Container | http://www.w3.org/ns/ldp#RDFSource
<http://gillingham.library.ualberta.ca:8080/fedora/rest/prod/4f/16/c4/03/4f16c403h>	Grant Assist Program (Health Sciences)	44558r821	44558r821	44558s50z	Support	44558s50z	Support	doi:10.7939/R3VJ38	http://hdl.handle.net/10402/era.38718	http://hdl.handle.net/10402/era.38718	586513f2-da22-4599-aa55-5c85a8feb56a	GenericFile	cihrgrants@ualberta.ca	uuid:b99f8ec9-e7ca-420e-aedb-72b9ffe5ab87	uuid:b99f8ec9-e7ca-420e-aedb-72b9ffe5ab87	Coe, Helen - Project Coordinator, Grant Assist Program (Health Sciences) | Simala-Grant, Joanne - Director, Health Funding Research Initiatives	This document outlines Feedback Processes for CIHR Foundation Applications. Feedback Processes including Program Vision Meetings and Internal Review for both Stage 1 and Stage 2 applications, are designed to facilitate the preparedness and quality of applications. Please find details and deadlines within this document.	2014-05-13T22:27:36.277Z	Feedback Processes for CIHR Foundation Applications	N/A	N/A	N/A	N/A	Creative Commons Attribution-Non-Commercial-No Derivatives 3.0 Unported	Research Material	2014/05/13	2014-05-13T16:27:20Z	2014-05-13T16:27:20Z	N/A	English	foundation scheme | internal review | program vision meeting	2014	2014	cr56n225s	cr56n225s	2015-10-10T00:39:10.071Z	fedoraAdmin	http://gillingham.library.ualberta.ca:8080/fedora/rest/prod/4f/16/c4/03/4f16c403h/fcr:export?format=jcr/xml	http://gillingham.library.ualberta.ca:8080/fedora/rest/prod	2017-09-19T17:01:07.003Z	bypassAdmin	fedora:Container | fedora:Resource	nt:folder	true	Foundation Feedback Processes 13May2014 F.pdf	2014-05-13T22:27:21.000Z	available	http://gillingham.library.ualberta.ca:8080/fedora/rest/prod/j6/73/15/08/j6731508h	http://fedora.info/definitions/v4/repository#Container | http://fedora.info/definitions/v4/repository#Resource | http://www.jcp.org/jcr/mix/1.0created | http://www.jcp.org/jcr/mix/1.0lastModified | http://www.jcp.org/jcr/mix/1.0referenceable | http://www.jcp.org/jcr/nt/1.0base | http://www.jcp.org/jcr/nt/1.0folder | http://www.jcp.org/jcr/nt/1.0hierarchyNode | http://www.w3.org/ns/ldp#Container | http://www.w3.org/ns/ldp#RDFSource
<http://gillingham.library.ualberta.ca:8080/fedora/rest/prod/cz/30/ps/93/cz30ps93t>	Grant Assist Program (Health Sciences)	44558r821	44558r821	44558s50z	Support	44558s50z	Support	doi:10.7939/R3222R546	http://hdl.handle.net/10402/era.24505	http://hdl.handle.net/10402/era.24505	f8eacfbc-af77-48fd-9a35-053dfa742168	GenericFile	cihrgrants@ualberta.ca	uuid:38c0328b-771b-44b7-b4ca-eadd54671da5	uuid:38c0328b-771b-44b7-b4ca-eadd54671da5	Coe, Helen - Project Coordinator, CIHR Special Project	This document outlines the biostatistical analysis support available at the University of Alberta (UA). The inclusion of strong statistical expertise on research teams for studies carried out by Canadian Institute of Health Research (CIHR) funded programs will greatly benefit the quality of health research http://www.ssc.ca/en/about/committees/canadian-institutes-health-research. Power calculations and sample size estimates are often an integral part of research project and grant application.	2014-04-29T18:12:53.998Z	Biostatistical Support Centers and Groups Available at the University of Alberta	N/A	N/A	N/A	N/A	Creative Commons Attribution-Non-Commercial-No Derivatives 3.0 Unported	Research Material	2012/11/26	2011-11-21T13:54:47Z	2011-11-21T13:54:47Z	N/A	English	University of Alberta | biostatistical support	2012	2012	ww72bb72q	ww72bb72q	2015-10-03T16:57:24.163Z	fedoraAdmin	http://gillingham.library.ualberta.ca:8080/fedora/rest/prod/cz/30/ps/93/cz30ps93t/fcr:export?format=jcr/xml	http://gillingham.library.ualberta.ca:8080/fedora/rest/prod	2017-09-19T17:01:07.003Z	bypassAdmin	fedora:Container | fedora:Resource	nt:folder	true	Biostatisical Support Centers and Groups at the University of Alberta 26Nov2012_merged.pdf	2011-11-21T20:54:47.000Z	available	http://gillingham.library.ualberta.ca:8080/fedora/rest/prod/5t/34/sj/86/5t34sj86j	http://fedora.info/definitions/v4/repository#Container | http://fedora.info/definitions/v4/repository#Resource | http://www.jcp.org/jcr/mix/1.0created | http://www.jcp.org/jcr/mix/1.0lastModified | http://www.jcp.org/jcr/mix/1.0referenceable | http://www.jcp.org/jcr/nt/1.0base | http://www.jcp.org/jcr/nt/1.0folder | http://www.jcp.org/jcr/nt/1.0hierarchyNode | http://www.w3.org/ns/ldp#Container | http://www.w3.org/ns/ldp#RDFSource
<http://gillingham.library.ualberta.ca:8080/fedora/rest/prod/jh/34/3t/15/jh343t15j>	Grant Assist Program (Health Sciences)	44558r821	44558r821	44558s50z	Support	44558s50z	Support	doi:10.7939/R39Z90B7K	http://hdl.handle.net/10402/era.27291	http://hdl.handle.net/10402/era.27291	ce8e818d-b19b-4662-bb04-26f921a8e96d	GenericFile	cihrgrants@ualberta.ca	uuid:89ffa7d3-28d0-4cfb-a803-954f35b38857	uuid:89ffa7d3-28d0-4cfb-a803-954f35b38857	Simala-Grant, Joanne - Director, Health Funding Research Initiatives	Applicants with unfunded March 2014 Open Operating Grant Program (OOGP) applications that participated in the University-wide [Internal Review or CIHR Feedback Debrief] Feedback Processes are eligible to apply for bridge funding (up to $80,000 if the applicant has held previous CIHR funding, and up to $20,000 if the applicant has not held prior CIHR funding). Eligibility to apply for bridge funding does not guarantee that funding will be awarded.	2014-06-12T22:02:01.884Z	University Bridge Funding Program for March 2014 CIHR OOGP Applications	N/A	N/A	N/A	N/A	Creative Commons Attribution-Non-Commercial-No Derivatives 3.0 Unported	Research Material	2014/06/9	2012-06-15T16:30:43Z	2012-06-15T16:30:43Z	N/A	English	OOGP | open operating grant program | Bridge Funding	2014	2014	pc289k06g	pc289k06g	2015-10-05T18:58:04.535Z	fedoraAdmin	http://gillingham.library.ualberta.ca:8080/fedora/rest/prod/jh/34/3t/15/jh343t15j/fcr:export?format=jcr/xml	http://gillingham.library.ualberta.ca:8080/fedora/rest/prod	2017-09-19T17:01:07.003Z	bypassAdmin	fedora:Container | fedora:Resource	nt:folder	true	Bridge Funding for Unfunded March 2014 CIHR OOGP Applications 9June2014 F.pdf	2012-06-15T22:30:43.000Z	available	http://gillingham.library.ualberta.ca:8080/fedora/rest/prod/wh/24/6s/89/wh246s89w	http://fedora.info/definitions/v4/repository#Container | http://fedora.info/definitions/v4/repository#Resource | http://www.jcp.org/jcr/mix/1.0created | http://www.jcp.org/jcr/mix/1.0lastModified | http://www.jcp.org/jcr/mix/1.0referenceable | http://www.jcp.org/jcr/nt/1.0base | http://www.jcp.org/jcr/nt/1.0folder | http://www.jcp.org/jcr/nt/1.0hierarchyNode | http://www.w3.org/ns/ldp#Container | http://www.w3.org/ns/ldp#RDFSource
<http://gillingham.library.ualberta.ca:8080/fedora/rest/prod/m9/00/nv/53/m900nv53q>	Grant Assist Program (Health Sciences)	44558r821	44558r821	44558s50z	Support	44558s50z	Support	doi:10.7939/R38W3890S	http://hdl.handle.net/10402/era.24506	http://hdl.handle.net/10402/era.24506	a441f103-1ceb-4769-8032-02587e2596c9	GenericFile	cihrgrants@ualberta.ca	uuid:d845ccad-6680-4e0c-8694-e14e01c23a83	uuid:d845ccad-6680-4e0c-8694-e14e01c23a83	Coe, Helen - Project Coordinator, CIHR Special Project | Simala-Grant, Joanne - Director, CIHR Special Project	This short resource outlines how University of Alberta (UA) researchers can find, transfer or sell equipment on campus.	2014-05-01T01:55:28.642Z	Finding, Transferring or Selling Equipment on the University of Alberta Campus	N/A	N/A	N/A	N/A	Creative Commons Attribution-Non-Commercial-No Derivatives 3.0 Unported	Research Material	2011/11/21	2011-11-21T14:01:13Z	2011-11-21T14:01:13Z	N/A	English	University of Alberta | equipment	2011	2011	wm117q09d	wm117q09d	2015-10-10T06:00:21.768Z	fedoraAdmin	http://gillingham.library.ualberta.ca:8080/fedora/rest/prod/m9/00/nv/53/m900nv53q/fcr:export?format=jcr/xml	http://gillingham.library.ualberta.ca:8080/fedora/rest/prod	2017-09-19T17:01:07.003Z	bypassAdmin	fedora:Container | fedora:Resource	nt:folder	true	Finding Equipment on the UA Campus 21Nov2011_merged.pdf	2011-11-21T21:01:13.000Z	available	http://gillingham.library.ualberta.ca:8080/fedora/rest/prod/pr/76/f4/65/pr76f465n	http://fedora.info/definitions/v4/repository#Container | http://fedora.info/definitions/v4/repository#Resource | http://www.jcp.org/jcr/mix/1.0created | http://www.jcp.org/jcr/mix/1.0lastModified | http://www.jcp.org/jcr/mix/1.0referenceable | http://www.jcp.org/jcr/nt/1.0base | http://www.jcp.org/jcr/nt/1.0folder | http://www.jcp.org/jcr/nt/1.0hierarchyNode | http://www.w3.org/ns/ldp#Container | http://www.w3.org/ns/ldp#RDFSource
<http://gillingham.library.ualberta.ca:8080/fedora/rest/prod/pv/63/g1/20/pv63g120j>	Grant Assist Program (Health Sciences)	44558r821	44558r821	44558s50z	Support	44558s50z	Support (Grant Assist Program Health Sciences)	doi:10.7939/R37Z5K	http://hdl.handle.net/10402/era.28218	http://hdl.handle.net/10402/era.28218	751d6441-6700-424a-844f-c9c2feed1e5d	GenericFile	cihrgrants@ualberta.ca	uuid:8af99ce3-45c2-4d49-9f64-80abe67ac187	uuid:8af99ce3-45c2-4d49-9f64-80abe67ac187	Simala-Grant, Joanne - Director, Grant Assist Program (Health Sciences)	Information on editing services for CIHR applications revised based on feedback from the University-wide Grant Assist Program (Health Sciences) feedback processes. Two editing options are available, either editing of the full CIHR application or editing of just the one-page Summary of Proposal.	2017-09-19T11:01:38.006Z	Editing Services: CIHR Applications	N/A	N/A	N/A	N/A	Creative Commons Attribution-Non-Commercial-No Derivatives 3.0 Unported	Research Material	2017/09/19	2012-07-18T08:35:21Z	2012-07-18T08:35:21Z	N/A	English	OOGP | open operating grant program | editing	2014	2017	mc87pr226	mc87pr226	2015-10-06T00:15:58.064Z	fedoraAdmin	http://gillingham.library.ualberta.ca:8080/fedora/rest/prod/pv/63/g1/20/pv63g120j/fcr:export?format=jcr/xml	http://gillingham.library.ualberta.ca:8080/fedora/rest/prod	2017-09-19T17:01:51.885Z	bypassAdmin	fedora:Container | fedora:Resource	nt:folder	true	Editing+Services+poster+31Oct2014 (1).pdf	N/A	available	http://gillingham.library.ualberta.ca:8080/fedora/rest/prod/rx/91/3q/89/rx913q89z	http://fedora.info/definitions/v4/repository#Container | http://fedora.info/definitions/v4/repository#Resource | http://www.jcp.org/jcr/mix/1.0created | http://www.jcp.org/jcr/mix/1.0lastModified | http://www.jcp.org/jcr/mix/1.0referenceable | http://www.jcp.org/jcr/nt/1.0base | http://www.jcp.org/jcr/nt/1.0folder | http://www.jcp.org/jcr/nt/1.0hierarchyNode | http://www.w3.org/ns/ldp#Container | http://www.w3.org/ns/ldp#RDFSource
<http://gillingham.library.ualberta.ca:8080/fedora/rest/prod/s4/65/5g/76/s4655g76g>	Grant Assist Program (Health Sciences)	44558r821	44558r821	44558s50z	Support	44558s50z	Support	doi:10.7939/R3KS6J671	http://hdl.handle.net/10402/era.32182	http://hdl.handle.net/10402/era.32182	c514d7bf-5914-4d1a-af1f-16004a6c9c4c	GenericFile	cihrgrants@ualberta.ca	uuid:31788b87-5641-491e-82df-695b2c1066a6	uuid:31788b87-5641-491e-82df-695b2c1066a6	De Pauw, Jane - Research Facilitator, Faculty of Medicine & Dentistry, Faculty of Pharmacy & Pharmaceutical Sciences	For the March 2014 CIHR Open Operating Grants Program (OOGP), the Research Facilitation Offices (RFOs) are required to electronically approve and submit CIHR operating grant applications via CIHRs ResearchNet on behalf of University of Alberta applicants. This document contains details on the process for application signature, review, approval, and submission. Please be aware that some information pertains specifically to the Faculty of Medicine & Dentistry.	2014-04-29T17:40:01.844Z	University of Alberta Electronic Submission Process for the March 2014 CIHR OOGP	N/A	N/A	N/A	N/A	Creative Commons Attribution-Non-Commercial-No Derivatives 3.0 Unported	Research Material	2014/01/28	2013-07-22T08:38:01Z	2013-07-22T08:38:01Z	N/A	English	review | approval | signature | submission	2014	2014	fn106z08w	fn106z08w	2015-10-03T11:37:33.321Z	fedoraAdmin	http://gillingham.library.ualberta.ca:8080/fedora/rest/prod/s4/65/5g/76/s4655g76g/fcr:export?format=jcr/xml	http://gillingham.library.ualberta.ca:8080/fedora/rest/prod	2017-09-19T17:01:07.003Z	bypassAdmin	fedora:Container | fedora:Resource	nt:folder	true	Spring 2014 CIHR OOG  FoMD Submission Process.pdf	2013-07-22T14:38:02.000Z	available	http://gillingham.library.ualberta.ca:8080/fedora/rest/prod/qv/33/rw/81/qv33rw81j	http://fedora.info/definitions/v4/repository#Container | http://fedora.info/definitions/v4/repository#Resource | http://www.jcp.org/jcr/mix/1.0created | http://www.jcp.org/jcr/mix/1.0lastModified | http://www.jcp.org/jcr/mix/1.0referenceable | http://www.jcp.org/jcr/nt/1.0base | http://www.jcp.org/jcr/nt/1.0folder | http://www.jcp.org/jcr/nt/1.0hierarchyNode | http://www.w3.org/ns/ldp#Container | http://www.w3.org/ns/ldp#RDFSource
<http://gillingham.library.ualberta.ca:8080/fedora/rest/prod/18/31/cm/26/1831cm26s>	Grant Assist Program (Health Sciences)	44558r821	44558r821	44558t042	Updates and Metrics	44558t042	Updates and Metrics	doi:10.7939/R3MT8R	http://hdl.handle.net/10402/era.40788	http://hdl.handle.net/10402/era.40788	3cf18d97-2c1e-4813-929d-0cb7f2f8d8e6	GenericFile	cihrgrants@ualberta.ca	uuid:b454fbd2-0075-4ca2-9109-f57add8f5c64	uuid:b454fbd2-0075-4ca2-9109-f57add8f5c64	Coe, Helen - Project Coordinator, Grant Assist Program (Health Sciences) | Simala-Grant, Joanne - Director, Health Funding Research Initiatives	This report provides metrics on the support provided by the Grant Assist Program (Health Sciences) to the University community between May 2014 and April 2015. Breakdown of participation in feedback processes by competition and participation in workshops is shown.	2015-04-02T17:33:40.295Z	Grant Assist Program (Health Sciences) Update Report: May 2014 - April 2015	N/A	N/A	N/A	N/A	Creative Commons Attribution-Non-Commercial-No Derivatives 3.0 Unported	Report	2015/03/17	2015-03-17T13:42:07Z	2015-03-17T13:42:07Z	N/A	English	workshops | feedback processes | metrics	2015	2015	dr26xz657	dr26xz657	2015-10-10T03:36:27.200Z	fedoraAdmin	http://gillingham.library.ualberta.ca:8080/fedora/rest/prod/18/31/cm/26/1831cm26s/fcr:export?format=jcr/xml	http://gillingham.library.ualberta.ca:8080/fedora/rest/prod	2017-08-02T18:56:41.229Z	bypassAdmin	fedora:Container | fedora:Resource	nt:folder	true	Update Report GAP(HS) 2014-2015 F.pdf	2015-03-17T19:42:07.000Z	available	http://gillingham.library.ualberta.ca:8080/fedora/rest/prod/gx/41/mj/88/gx41mj88f	http://fedora.info/definitions/v4/repository#Container | http://fedora.info/definitions/v4/repository#Resource | http://www.jcp.org/jcr/mix/1.0created | http://www.jcp.org/jcr/mix/1.0lastModified | http://www.jcp.org/jcr/mix/1.0referenceable | http://www.jcp.org/jcr/nt/1.0base | http://www.jcp.org/jcr/nt/1.0folder | http://www.jcp.org/jcr/nt/1.0hierarchyNode | http://www.w3.org/ns/ldp#Container | http://www.w3.org/ns/ldp#RDFSource
