hydra_noid_ssim,id,has_model_ssim
bh989r320s,33995dc2-8c93-4eac-93d7-d5cb576b698c,IRItem
bpk02c972t,8e03b620-5600-4393-90c4-48d4f5a36b56,IRItem
b12579s26b,66e64776-90cf-4e82-8465-ceab83f3f135,IRItem
bt722h886f,b299a8dc-8a69-42dd-bb03-9306dfd34028,IRItem
bdv13zt26d,0baacaaf-e510-48ae-96f4-c01d08ddf946,IRItem
cpr76f3678,3719c4c9-3e4e-4fcf-8921-8e5e912ab3bc,IRItem
cq811kj853,1dca605e-72c2-4cfa-897d-2b42fa2ba04f,IRThesis
ckd17cs861,e9a41b9f-c6a0-40bf-876a-31517e8b65da,IRItem
c1j92g744m,e84af03c-6c23-4f3d-86a1-cbceef40612f,IRItem
b8910jt597,0acf87e6-f194-4969-9735-68768a80deff,IRItem
cqr46r080f,e9cd615b-136b-444f-8856-45c7aad7b776,IRItem
b9593tv14r,dbfcde0f-7c40-4543-a066-827f237e5e38,IRItem
b47429914s,c8ebae2f-b912-4afb-94a6-2dd8555aa72f,IRItem
cvt150j481,bead59cd-b05d-4f6b-8d90-364c3cff1891,IRItem
b02870v86z,c5efe1ba-d907-422a-a6a1-c60ca6653bf6,IRItem
bj6731399r,47da8981-a99f-4f9e-b53b-781362c20776,IRItem
c3484zh13d,91e9a759-b924-48d0-8bd4-8ba7c65053d1,IRThesis
cj098zb28b,71c4b0a1-9405-4618-814d-0d043a501df7,IRThesis
c736664672,f2b6c1ab-b2ca-4bac-ac70-222e7aea2a96,IRThesis
c8s45q9007,e30abd1c-b0ba-4e08-a37c-03386c8c1131,IRThesis
cmk61rh13r,7027d5d6-d597-4bf3-9174-f3c6c430e3a5,IRThesis
csq87bt735,16857564-55be-44cb-b381-b64fbd1508b4,IRThesis
cms35t880c,6c918ad5-32b7-4b9a-838d-d7335d3c2df5,IRThesis
cjd472w670,13270f22-8667-4c58-9f1d-dcbac6c8761e,IRThesis
cm326m1732,ec541c07-d376-43b2-8b0f-e2b76fbac5d6,IRItem
3b5919466,a4178d2f-937c-4502-8310-1d834ec94c40,IRItem
37720d65w,81532213-77ed-4514-8e32-75bd72c2b06d,IRItem
wm117p053,16def3ee-8d06-4b7f-bae7-4b84bb8bc3fb,IRItem
nz805z95m,5c520c1d-99d5-4165-9a13-7bb62584f91f,IRItem
3b5919619,cf2436ed-eccd-4645-8402-c5b3d32e78ba,IRItem
37720f50g,46b65cb8-79c9-4348-bdef-2c19036e777e,IRItem
3j333230k,d54643b5-a806-473c-95e7-38213100c428,IRItem
3f4626829,97d6ddbc-85a3-4e02-bba8-648a6fa2b9c6,IRItem
wm117p61f,ed63db3f-7ec2-45cc-898a-a8397afcb957,IRItem
nz8061094,e8a24db0-068f-4aca-892c-15d9f7838174,IRItem
p5547s03w,3e160c29-5bce-403e-ac56-4d81df0d5b8a,IRItem
wm117p46b,8c0acfbd-c02d-482d-9a63-cd97e2b4b825,IRItem
wh246s773,565b8604-76c2-452f-ac99-c9991fe0087c,IRItem
nz8061468,7497e94a-745c-4af0-ba63-4e3a212de329,IRItem
3f462680r,59c9432c-e1b3-4310-a9ac-4d8f138284ff,IRItem
3b591904p,2c8a4a4e-3d1a-4a1e-acd9-d05acad85368,IRItem
3f4626897,05a52812-ecc1-4b5c-ac18-1d108d1e44a0,IRItem
3b591884d,f9a1310f-bf7b-4736-911b-191958162d4b,IRItem
nz805z87x,4bef644f-0b11-4932-b304-9249e40c00a3,IRItem
3484zg969,1b413a9e-bd46-467a-8f72-b5267fad41b7,IRItem
3484zj040,4ed2dd3c-1f23-4bf8-9eda-897f2d549ead,IRItem
3484zj20c,4abfa267-0c07-4740-9c8c-e1e30785eb8b,IRItem
ns064854q,c17b6701-8511-4ef1-bfcf-d717aa5db689,IRItem
ns064620g,ec5014e3-4dcc-4cd0-a37d-7408df10dac5,IRItem
3484zh50w,ba7d848d-0eb2-4adf-9217-777cc393b5fa,IRItem
3484zg90n,e0d6350b-5482-40ae-9556-f38df8c54f63,IRItem
3484zj43p,3a71e417-4e97-43ee-b54a-d5d5b98dac30,IRItem
ns064611h,7b219236-6f39-4d57-9092-ed5e00ce83df,IRItem
vq27zp551,77087a07-f634-4bfa-9ea6-7a4b18a8b207,IRItem
nv9353740,3a6d48b4-2318-45f4-bd46-548b3e3e0361,IRItem
3197xp69s,f6b04296-b3a5-4e26-8ba8-f6843c2e5cf4,IRItem
wp988n61b,b9e55199-20a9-4064-bdf0-abf035b2b381,IRItem
nv935299n,c279bb01-19f9-411f-98d7-10a90ed57564,IRItem
3484zj53x,556e0090-3d3f-4555-87b7-7bcb22f3ace3,IRItem
ns064629z,bfcd4e21-2ff0-45d3-b70e-ab1e8a33e2a8,IRItem
ns064677m,26874aa7-493b-4329-ac10-c075758dd813,IRItem
ns0646752,fdc59e27-10f5-4af7-a911-7848450f48a9,IRItem
3197xm968,1b7b0c51-6c32-41c8-b2bc-5226727d27ea,IRItem
3197xm704,cc0a2651-cca6-4fc0-8aa2-065d092ce943,IRItem
2z10wt22k,d1b05b98-9416-42e0-9728-53146f3aa686,IRItem
3197xm94q,a7a8e049-4008-4bf6-85cc-2b901fe4fd72,IRItem
3197xn13q,1d2d4275-54ac-4f60-80f4-22ccedb50731,IRItem
2z10ws00b,8a180f4c-d396-4a06-b62f-9f5f19d67928,IRItem
2z10wt112,695b8b2f-ce5a-4273-9b0e-68b6fc97bd7f,IRItem
2z10wr61v,e97624b9-37be-4251-8023-20ab7785e6b3,IRItem
3197xm26k,8e67b37d-f247-4459-ac44-20093e7d8709,IRItem
np1939606,4002dced-248d-4ba8-9908-9c57ab10484d,IRItem
nk322h20b,5f7fd7ac-c16d-48b7-b555-507ea5712e05,IRItem
12579w156,e280114d-7d16-4375-8943-9983e2b4c2ff,IRItem
12579t52x,06207c39-8827-420b-87d9-8506b33a6b44,IRItem
np193988w,e1791e07-d656-464a-9f4c-672bd0508c10,IRItem
nk322f950,9fa51d80-9662-4f62-9614-fa354167357a,IRItem
12579s64h,f447692f-ffe3-4c08-a64b-4f37171a0eda,IRItem
12579s815,3ef7b401-2726-43f4-b765-b63082d7e441,IRItem
12579t21x,5be0cf02-12ee-48b4-b1a4-f16099d3ddba,IRItem
cj098zb47k,64f6ee61-38de-4851-abb0-e37f3ace69b2,IRItem
x633f162h,180baa5c-2bed-4610-beec-16935e8b16e8,IRItem
crb68xb85w,13ff7df8-1605-412f-82db-31521d5a5a92,IRItem
db78tc79h,cadd0773-1524-4105-911f-68fd5b5bdb8d,IRItem
x059c782h,ba44e448-8c43-4732-9c3c-8a313b33bbf7,IRItem
wh246s75j,01254071-e5be-49e9-aac8-5ee870dca1c2,IRItem
3j333265p,26c90a64-83e9-451b-900e-e47c9c800765,IRItem
w6634482b,0695da45-fb42-4186-8be2-7b8624a34aab,IRItem
wh246w01c,afa0e6c8-cd92-4231-a618-cf9a8d9862e8,IRItem
mw22v803p,0119dbba-e71d-4c59-a0b9-8da1ee21f897,IRItem
w0892b63n,bfe76d0f-afbb-4040-8e5a-15a12d09db35,IRItem
pr76f3556,e68111a2-0243-4688-99eb-58df6a9edc62,IRItem
bc386k82j,b7fab20e-4cfc-43d7-a414-68585e098cf8,IRItem
mw22v572g,9ada1e00-48d8-4dc4-a684-20f258541b9d,IRItem
n009w257x,20f1543b-4649-4b74-bbac-cb7f6330f864,IRItem
mw22v568w,84ab7241-fbfa-425c-9ea0-67b7dd1dcb05,IRItem
n583xv27g,b343487e-4c13-4c80-b16b-2a018b83491b,IRItem
n009w343s,ed3067e7-6df3-49ea-8634-ef0e359e922a,IRItem
mp48sg44f,7c113778-58da-4747-bcf3-f6a5d1381153,IRItem
ms35t8816,3f04e3d8-882b-498a-944a-4ce80ae8d034,IRItem
n009w2917,5d1f2635-406e-426d-85c1-6e5a96a2dc90,IRItem
ms35t8752,9f357a20-c1bd-49de-a103-d8057c2de941,IRItem
mp48sf447,e7bb3fba-03c7-4d9b-ac3c-0f3bcf2e922d,IRItem
ms35tc50t,41f111f1-b72b-44e7-ac7a-36705ce62338,IRItem
mp48sf36j,cca8ac2d-0e90-48fc-9dae-2f4a4f0fd951,IRItem
n009w290z,424601fa-be83-4d33-a55a-31b6c8823e5d,IRItem
n009w3353,c61ee3af-9bad-42d7-9f94-6bc7dbca6f9c,IRItem
mw22v563h,2b3d46f3-dfd5-4bd0-989e-ca902aa2b988,IRItem
ms35t927m,b58a1a72-1cd5-4445-9ce8-dd4883df40d1,IRItem
mw22v554j,5fb8e431-9e25-4dab-a3c5-b8a2bf103598,IRItem
mp48sf383,2f96db05-f0fa-47f5-8fe3-578ebea21bd5,IRItem
mw22v623r,78a0d655-b38f-4835-90bf-e233c245b412,IRItem
mp48sd042,e0225b7d-ca67-4755-bb84-a34d7a8b8eff,IRItem
ms35tb18v,1ce49502-c816-4cd5-933f-b79f8c210de8,IRItem
n009w2322,cfc7bdbc-8343-4f56-a855-0fe4b4f9fe85,IRItem
ms35tb09w,1c2f5ca9-8081-49e8-a818-fb9233e0d72a,IRItem
mk61rj44q,c5095692-e6b8-4135-9380-bd03a356f8e8,IRItem
mg74qn63p,45d1a746-c44c-41d7-ae03-40afe5e5d620,IRItem
mg74qp78h,116aedbf-ead5-4727-9722-155eae0b8e57,IRItem
mg74qn746,5e542361-fb5c-4166-b382-a02da2d2be50,IRItem
mg74qm85h,8168a9d3-f6ce-408f-a4df-ddb1681650b1,IRItem
mg74qn76r,902d47fd-3bee-434b-99e5-b35a2ad6ac99,IRItem
mk61rh747,54e21c06-9ced-4572-9f71-50a6b39bd76a,IRItem
mg74qn835,65a322fa-1357-4e33-843a-dae3c40c18e0,IRItem
mk61rg95s,933b0b8d-ba7b-4d08-bbec-708a5b2e270f,IRItem
mc87pr61w,28b0b079-c1ce-42a2-8915-dcfb3cceca03,IRItem
m900nt75j,5df51d67-1d43-4b3e-8e2a-299a16d457c9,IRItem
mk61rh152,bc27c498-7322-4c52-bb1d-5600d675c427,IRItem
mc87ps10m,3906fff7-46a7-4e4b-8dff-8b8b81479006,IRItem
mg74qm95r,0f30925a-4c2e-406b-ad9e-56220e3bfc61,IRItem
m900nv893,d2a4194a-ad4e-4e88-a54b-6c5e9d2d768f,IRItem
mc87pr86r,fec37a0f-6b70-46db-9934-1b1ee2e13c04,IRItem
mk61rh683,8cb88c59-3733-4291-ba84-c46e36ea2632,IRItem
mg74qm52z,dce8f1b7-2f41-49a3-9753-45c408177017,IRItem
m900nv230,aa88908a-01df-4d96-9b0e-8202159f88cf,IRItem
m039k731j,3ddf535f-36be-42a7-9fc9-8d8a0cb51486,IRItem
m900nt463,e42619d9-9e59-462a-8d49-b4d532121659,IRItem
m613mx86t,9f112aa5-1771-4da8-9d35-1fdef26ed49c,IRItem
m613n031t,03611279-99d8-4cfb-b833-c41144ded87b,IRItem
m613mz54r,8770eb15-3fbe-447b-8c9d-be22ab3ae90c,IRItem
m900nv248,39b4df46-72f6-4893-a35b-6d276b31f4ec,IRItem
m613mz950,519c4cbd-22b4-425f-b51f-7200ac538f83,IRItem
m326m308s,41678dd8-12f7-4a3a-ac44-b1f8c5417b3c,IRItem
t148fm22d,1c4c6e44-06a6-4dd9-bce8-8a9188bc786e,IRItem
m613mx81f,3456e202-35d1-4775-9877-a0f0bc7e352b,IRItem
t148fh83h,f0a5f350-8b17-4b1b-9ab3-50b9ae58f08f,IRItem
t148fk073,0c500a44-e250-493e-b76c-79476b45d65f,IRItem
t722hb47b,ef360da5-b6e7-4619-9441-ae4daafb8fe3,IRItem
t722h945k,6bc87910-34d1-4f4e-b527-ea16b5584aba,IRItem
m326m3309,1fc588b9-ad20-4616-8bed-d917bc8d53fc,IRItem
m613mz51x,fb42da71-b83d-4810-b45e-aa8d3488badf,IRItem
t722h9296,cd17dc57-91a0-4c31-9749-a316ac4ccc04,IRItem
m900nt54s,baf251f9-0bf3-4d15-a3f7-14d0f79894a4,IRItem
m326m273w,ee11eef2-eee8-425c-950e-0543653729ab,IRItem
t435gd07x,98698a6b-605a-4294-8874-1e6f989d9ce3,IRItem
m613mz00f,ac182e3c-576e-4fee-b025-43176d51d851,IRItem
t148fj02h,f39996a3-26d0-48b2-b51d-c145eba444b2,IRItem
t722h959x,1bb8a3cf-3dda-4868-87da-4ffeeaa6ba81,IRItem
m326m316g,3a85e1fe-ccd1-4914-bfa0-8aea9333aaa0,IRItem
t435gd98c,974f52c5-e1c9-4a3a-95eb-99a4024dcb1b,IRItem
t722h880z,a9901ad5-d7d6-4010-a95b-b1ba67802959,IRItem
m613mx77v,9854754d-aa71-4e2f-9eab-36785766ce77,IRItem
m326m204g,f53c2da9-5315-4618-8b53-31f24b97f960,IRItem
t722h979d,e263ee17-686d-4215-8ca0-b7cb0a71c494,IRItem
kw52j841t,4f29653c-1ec9-4bcd-a92c-eb4677c4437d,IRItem
t148fk137,e9bb3c88-93a8-4beb-a50e-ac6559b81186,IRItem
m039k563d,f216c1bf-c706-4c6b-81d3-e7c78ddc5d91,IRItem
t722h9873,211bbd11-03e9-4802-a21d-711af1072ec8,IRItem
t148fj93z,ceecfb44-f6d9-401c-aca6-fb2bd6648c3e,IRItem
m613mx759,d67f018f-136f-4d49-a98c-f5247d908cd0,IRItem
m326m348r,e8be0e93-2959-4890-afc0-57008ed9112a,IRItem
kw52j839s,eb1955df-b9cd-4ded-9450-0b35c70cc934,IRItem
t722h9538,c6b0776f-6c0b-41b8-a98a-73ef39aaf1c3,IRItem
kw52j902b,2f9589d0-6bc8-406a-8df3-cc5f1b344896,IRItem
kw52j8199,a00b1762-1630-48ab-bc61-0abffd345e85,IRItem
m326m2193,9754d821-5262-4ad9-8ae4-9bb1054b1035,IRItem
t435gd28p,2928b6f9-40a9-46a0-9449-08b3e877cdc9,IRItem
t435gd68n,1a719d4d-c07e-47b4-8ae8-77ff9cca8c63,IRItem
t435gc97w,cade9e0c-f4b9-49a6-ae8f-e99ef99130f8,IRItem
ks65hf07p,6326f6a1-a8f2-4d9d-8649-ae34538e2540,IRItem
t435gf72f,f62ad69b-70d7-4a0a-8e29-afa4afb18852,IRItem
ks65hd554,82068cb0-c72c-428e-9f94-ee6f991df33a,IRItem
kp78gh86w,0062beff-8319-42f5-8184-bee7e7398170,IRItem
t148fm150,b84f93d1-43fa-48b7-9d33-e38119e88dd5,IRItem
ks65hc833,e735af1e-b0a9-4ac0-be79-932880207cd1,IRItem
ks65hc54n,a9386422-d1ee-4ab6-a800-4142f3d391ac,IRItem
m039k533p,bec35ad2-ceee-44d5-a4e6-aa4b2e2666a1,IRItem
t722hb27v,ffa656be-642b-4f3c-bd48-0ee9928bb410,IRItem
t435gd45b,3d86d053-8ce9-41b7-bd00-29b7a3941657,IRItem
ks65hd529,332d2148-0555-49ae-9e56-9fb0f950307b,IRItem
t148fh48x,84078c30-ae3b-4fc5-9539-fe556d84e5b9,IRItem
t722h920q,212b2ed7-c8ce-4f7a-a97d-0668347829ee,IRItem
kw52j906f,67c42001-900b-4623-8fce-d12661f267fc,IRItem
kw52j903m,0889b6fa-b65a-4ae1-b0ae-4209165a97e8,IRItem
t435gd87v,e7320fbe-9e67-4039-bc8c-86c0eba030fd,IRItem
ks65hd97n,bceb7043-7623-4c2c-81f0-04cd4b8e3142,IRItem
t148fj19p,32ee022c-7f21-46c7-b8a6-8f1a8b4a17a8,IRItem
kp78gg666,044247ac-3f16-4f69-b9b6-1d2b6d52d432,IRItem
kp78gh05p,f23252d1-83e7-4ab8-8e0f-92d0af48bd7e,IRItem
kk91fn396,c7911256-d123-4273-a9b1-b1f5a6cb2563,IRItem
kk91fn442,b9495d81-e391-48be-81be-287097ad742d,IRItem
kk91fm29r,ae2d487c-4d3a-4f40-b679-04edc09dd9f8,IRItem
ks65hc680,ff3d5e47-7573-40fe-a71c-5013bc3254d6,IRItem
kp78gh49r,48c60f38-dc63-42f4-a621-ee2521eee534,IRItem
ks65hd62j,1ab27040-98a1-4ffb-ac2b-af641986f434,IRItem
ks65hg20f,6b1c8ae1-6049-457f-9fbe-76cf2e699dd4,IRItem
ks65hc91s,2f8d0546-7d0e-4f89-9115-e61d4f6d2cd2,IRItem
kp78gg54d,217728b9-3ce2-42a7-8dc7-1f5ec03ca6e2,IRItem
kh04dr34m,92bcec4b-6cbd-4234-b29e-348c001c8f91,IRItem
ks65hd98x,f484f72d-340a-4f5e-b03e-73aaddcc9ec0,IRItem
kd17cv56d,a450901a-03b3-4757-92e9-66b53bf96e00,IRItem
kp78gg534,e07bfe0e-2535-42fa-9886-991567201a61,IRItem
kh04dq776,6d79b3fc-3e33-4972-a39e-a928fb3cced5,IRItem
kk91fp37v,030f49c8-3ac8-4bbc-a6b5-d2c8ee461b1d,IRItem
ks65hd112,cbe2b21e-b822-45e7-92c4-52abb6040a52,IRItem
kh04dq423,4669963c-bf49-4a51-92db-c24cef6f1386,IRItem
kh04ds485,b7c0def8-6030-4b4a-b145-754ceb875257,IRItem
k930c082w,68dee961-6cf3-4a3d-bd83-580c9c9ec9bc,IRItem
kd17ct35f,8c89df17-d0f4-4fc9-aeee-6dae33fd0846,IRItem
kd17ct15z,5bc67686-435d-4376-9dfd-33b1de8d5f19,IRItem
k930bz61r,abb195c8-0ea8-4904-872f-b4ac2a8195f0,IRItem
k930bx73b,388f4a49-334e-41e1-87e7-2a80ef63b9dd,IRItem
k930bx676,aa2d3f37-b7f5-41e5-b41a-2e1bfb8e7549,IRItem
kh04dq35p,ef2af384-60f8-48d5-8c86-68bafc5f120f,IRItem
k930bz12t,602f9c43-6c17-4dee-8a27-4786cc2b292e,IRItem
kh04dr04w,d392918d-235d-4a29-ada0-dbbe4e893e05,IRItem
kd17cv54v,99197b50-bee5-4689-b817-b9101e443eb7,IRItem
kd17cv57p,bb4c080b-0200-42b5-8b92-602d2a086ac3,IRItem
k930bz019,d47f797e-401d-409b-a741-13260f78c314,IRItem
k930bx74m,fa970e31-8132-42b8-b310-c83f6e87e60f,IRItem
kd17cv333,5f02b96e-b851-4580-8bd0-fb4807d41066,IRItem
kh04dp89s,76565dcf-b981-49fe-91b1-1e95647d7b83,IRItem
kd17ct63m,e8da0a66-dfd8-4579-a107-3ff3feee0bdf,IRItem
k35694952,a71f0549-7452-4c69-8e69-60372dbd6f6f,IRItem
k643b181z,a84e251c-5a5e-4b6d-bd2a-d027de55533a,IRItem
k3569498w,41ab4b75-882a-4d66-b212-2ac9570c9c92,IRItem
k0698887b,bbf65d3e-8f06-442b-84ac-6cf0d625eb63,IRItem
k0698789p,928f3b15-1a7d-4409-b15a-983f627a29cc,IRItem
k0698b20c,6a035b09-12a0-4fa6-807a-adbceb0d2c28,IRItem
k3569479p,61c5b498-d9b6-478c-88f3-cf464d58d210,IRItem
k35695206,c71323e4-67f7-4dca-ac94-b70e47c4d1b3,IRItem
k3569683p,57a2d81e-d2e6-448c-95b9-e86d11347f91,IRItem
k0698900p,142a4577-2fce-4f7b-b36b-3a700c781dc9,IRItem
jw827f17h,e1dc6c13-9f91-4168-b204-90e6b2415e12,IRItem
k0698800g,1ffc35e7-9c8b-4f47-99ba-86ad064da04e,IRItem
k06988153,680df315-9475-4296-9378-5fdce936075c,IRItem
k0698848n,892f1e7b-b806-468e-97ba-bb2d0217e6f9,IRItem
k3569458x,37a9393a-a2eb-484d-b5d4-6990c8aa65da,IRItem
k0698797c,326a7e9d-9bdf-465a-93be-d2a8e4fa287e,IRItem
k35694731,2fd73e11-1ac0-4190-83ed-a9081adca16d,IRItem
k3569508x,5ec466c4-8648-44fc-97a7-77cdf9cfd7b8,IRItem
jw827c19n,5ed4b2db-88f8-4871-8d05-1af9d83c616b,IRItem
k0698847c,6f7c5f40-0684-4eef-a55b-c99d0fd74519,IRItem
k3569507n,110d9184-60a3-48ae-862d-54adc7c8059b,IRItem
js956h53x,c4efeb6d-2c0a-4fa8-9ea7-b3ce82bad9c4,IRItem
k0698930d,b4b14f82-34ba-4fd0-894f-3eb32db33c3e,IRItem
jw827f192,b5c6253c-66ae-410e-a105-03a6e2ab8817,IRItem
k0698813j,3c8d02e2-7935-4040-87f3-6cae4cb46e6e,IRItem
jw827c369,d618f880-0b38-4a92-b74e-dad453e6319d,IRItem
js956g92d,671be824-636a-419c-b170-45d03cf4e86c,IRItem
jw827b83g,0c7e12cb-112f-4a56-85ce-eca249a0823b,IRItem
jq085k684,0cda0d4d-669f-463c-860e-cb60e0262cfb,IRItem
js956g34h,4a02ef1a-83e3-47a1-a1b5-8529e12ee6cd,IRItem
js956g39w,34896223-cb14-4080-9e69-e9ebba236a1d,IRItem
js956g12g,2bdaee84-2c0e-4b7c-9386-e9325548b2d1,IRItem
jq085m71n,7fd54fe2-3022-4046-b938-e41c03660b80,IRItem
jq085k595,8423f337-406a-4a92-b205-7b90f9d604bc,IRItem
js956g850,751ad1c1-d55c-4674-988f-5e22ee5326fe,IRItem
jq085k44j,2e24b29d-4511-4d9f-b6b6-97742bde3bfc,IRItem
js956g273,f1d4dfa4-074d-45db-9867-4fcb0eb43410,IRItem
jh343t814,ac158b34-0c6a-458b-b06c-185f759cf63e,IRItem
jq085k98v,4d98f0ce-bdf5-417a-8747-8b2865204d8d,IRItem
jq085m03h,958160fa-bc23-4609-95d4-10f349948b3a,IRItem
jq085m70c,47b01f4c-bde8-424f-b1bc-bce451d1213a,IRItem
jh343v10c,8da15edb-17f0-49d2-b70e-d721bf2268eb,IRItem
jq085k56b,63ca5f4b-7c27-4e74-90a2-586ef77098e4,IRItem
jm214q43z,6c4d569c-9740-4b21-a0ba-a359534f2c7a,IRItem
js956g17v,a9106394-adaa-4b0c-a69d-f8580d02e36d,IRItem
jm214q54g,074482f0-8d3a-463b-abbb-b4782cd2f488,IRItem
jd472x28c,43ce4804-028b-4a42-b7ce-bca2c6111731,IRItem
jd472z11d,10368fd5-bd20-4f57-a732-ffeeb313f9bb,IRItem
jh343t262,8f5be206-10f5-4b98-ab57-687aaa7ea08e,IRItem
jq085k00g,bd46e98b-d915-431b-9fbc-42a08c4dd5a1,IRItem
jh343t70m,871b70eb-0368-45a7-b011-c41701de5e62,IRItem
jm214q269,0b53518c-8be8-4eb8-b14b-3b56974c4646,IRItem
jq085k306,3fa1ab0b-d2c9-41ad-b98b-1f3138af6fd7,IRItem
jq085p003,b5229862-a5a7-4c87-9777-9d9ee349599e,IRItem
jd472x957,4a9ab119-4645-4e50-85c1-6b27027fd89e,IRItem
jh343t47t,72cd47d4-e1bd-403e-978f-5bccb95f0871,IRItem
jd472w88m,26bb3318-6088-444b-88c0-7e74cab89799,IRItem
j67315629,ad19a64a-88be-4e34-bc3b-14ac8690443b,IRItem
j9602120t,ec4178dc-5931-4da0-b18c-059d005ee463,IRItem
jd472z040,481271ac-158e-4d34-8ec2-bbefcc950f44,IRItem
j9602104f,cdc46ca6-7a6f-4b9b-a1bc-bfb48eacbf65,IRItem
jh343t572,96a6a5a1-229e-458a-b947-3512382fcb48,IRItem
jd472x50w,6ba64591-83df-4993-a332-12e1092f36a9,IRItem
jd472w91x,bff49989-fcaa-498c-86f9-05db838ca603,IRItem
j6731550h,50ef3e92-6eaa-4438-820f-366b2ab7bf04,IRItem
jh343t20d,b7aa1063-2234-4c19-91af-2bccab89e198,IRItem
jd472z172,18807559-224b-473f-bbff-1c317933db1d,IRItem
j9602132m,0aa5c5dd-a555-4d26-979c-3d86abecf1cd,IRItem
j96022308,6aac4989-216f-4fe6-881d-f2208e52302f,IRItem
jh343s93q,047b3093-706f-42c1-a601-7b07bc9ac386,IRItem
jd472w90n,4c7c6032-c0da-441a-9a22-5f7ea7ef4a1a,IRItem
j9602193b,4c4746b7-9029-42d7-ad21-4f2a064db404,IRItem
jd472w87b,7f745fea-1800-47af-89cf-4f2fee137174,IRItem
j6731482k,13882c94-1262-4e0b-b9c9-0f14d158342a,IRItem
j9602239r,18c6c04a-32f0-47ae-ac5c-b9201cad1d41,IRItem
j6731455p,818de013-145a-4c51-bc02-16c82514db43,IRItem
j96021409,e2be802d-ce48-4961-9c07-654f355dfa00,IRItem
j67314623,4ac79fd8-2ead-4cd7-87da-55b94ebcff27,IRItem
j67313856,0e8dc42b-1218-4560-b782-ceb3e1f827bb,IRItem
j6731509s,2b31fe75-aa95-4b45-ab42-fd0cd1cca92b,IRItem
j9602102w,a79071b0-52c1-4177-bff3-008f814c1e59,IRItem
j3860720b,8017d0e9-6b5b-421b-8252-3dfd80539e2f,IRItem
j6731403x,2470ee74-cd5d-42cd-abc9-63d8a7d62655,IRItem
j098zb84h,7875be0b-c5d1-44a3-bed8-211ad74adc85,IRItem
j098zb306,1a83add6-7d50-4d62-bbde-640226bee493,IRItem
hx11xg889,9a7bfcde-a785-4719-8c0b-7cce9103b883,IRItem
j098zc08w,52ef094a-bc65-489b-9548-d4cc3a303e13,IRItem
j098zc80m,3b604f24-a556-486c-b892-4ae1501df91d,IRItem
j6731501k,52d6477d-ef8e-43d2-99fe-98a63926c202,IRItem
j38609831,fe9e84bb-8461-4876-b4e3-ce9d4f1ad4e2,IRItem
hx11xg24r,6e9645f8-ecf2-40a6-b72e-396525d92bc2,IRItem
hx11xf92p,7487eff8-c957-4722-a862-abdb3e106287,IRItem
ht24wk903,9d514987-11c1-401d-8115-6ada2d6031a6,IRItem
j098zb420,add14839-e06d-49c9-8f00-219c026265dc,IRItem
hx11xf95h,565af735-8ede-4bf6-9af3-44d3bf972dcb,IRItem
j098zb56b,e187e487-83ef-4e39-a2b7-b2f656a6fce1,IRItem
j098zd881,fb07852d-649b-4a40-a88a-63dc5c8d8652,IRItem
j098zb684,e1b323f0-e714-4100-96f1-41b068a3bc4d,IRItem
j098zc30d,543f90e0-4b37-4025-a838-fcb810b0f77b,IRItem
hq37vp69m,224af612-1434-4ff8-99bf-a74eab7d24e2,IRItem
hq37vp92d,e63b7907-0183-46d2-86f4-e6490c6fdb26,IRItem
ht24wk92n,8e4fa853-e83e-4df0-b848-bf434217f3ab,IRItem
hq37vn951,e8ab90d2-6c4c-4b3a-87b6-21bbae8be941,IRItem
hm50tt36r,033b1df0-b2c0-4fbe-95d9-0a070b539a96,IRItem
hx11xf28n,09fb3aa3-8a12-414b-a9bf-64f70d61774f,IRItem
hq37vp141,3b1126b6-363b-45ad-8d2b-e2567de4a75f,IRItem
hx11xg72d,edc582ed-4006-4c9f-992c-2809dc6e5fbf,IRItem
hq37vn56b,1ef7f098-88b3-437c-bb29-09b2cedae628,IRItem
hx11xg33q,d79b9dd8-6d18-43ed-8157-b32478e41e1c,IRItem
hm50tv56f,a4b1c382-3b7e-4e38-9233-3fda208e18c0,IRItem
hx11xg846,fd0fc3bf-4a44-49a0-9996-ce575cea4a9a,IRItem
ht24wj71p,70355ff0-575d-4a89-aee3-21a6a6b47f7c,IRItem
hq37vp41x,8a1ca307-36d1-42e8-b6a8-6a15b9e63aed,IRItem
hq37vr21v,c93ef876-9345-4611-8878-85b567aebfa6,IRItem
ht24wj495,34fd7449-7fe8-41e0-b761-e3e511be9e34,IRItem
hq37vp21f,40045274-11dd-417c-b348-b18e1b03cfeb,IRItem
hq37vr42m,35e451cd-e63f-4ead-a84f-d3b071ea4545,IRItem
h989r3955,f3a2ec89-f4c2-4d01-89bb-57045ba0b19a,IRItem
hh63sw78t,91e4a7ef-db1a-4ede-87a6-7976034ba326,IRItem
hh63sx39b,a24114d7-242a-4de2-85b0-4601bd275c90,IRItem
h702q741k,24498e6d-e2cd-4d56-a85a-282adfaecade,IRItem
h702q7922,c57d3385-75ce-47f4-b773-6f645e5df425,IRItem
hh63sw483,d561464e-97b9-4c38-a45c-a0c3ac383614,IRItem
h702q790h,4f6ed216-0936-4027-ae67-188a9a7ce876,IRItem
hh63sw64g,d949040f-bf49-461b-89c2-64894dc4f6ba,IRItem
hm50tt22d,91500f5c-1bf6-4312-8fcc-7d6f697809a7,IRItem
