Val	match-ID-F	score-lc	Column 1	LCP	match-ID	score	Cor	LCC	score-c	org	Column 3	Column 4	VIAF-ID
Hogan, Cormac	nb2015018775		Hogan, Cormac	nb2015018775	nb2015018775	1	Hogan, Cormac			Person		http://example.org/6659385#Agent100-18	154144647694992852615
Epping, Duncan	no2013110621		Epping, Duncan	no2013110621	no2013110621	0.9333333333333333	Epping, Duncan			Person		http://example.org/6659385#Agent700-33	296885488
Corey, Michael			Corey, Michael				Corey, Michael			Person		http://example.org/6659386#Agent100-18	
Szastak, Jeff	nb2015018820		Szastak, Jeff	nb2015018820	nb2015018820	1	Szastak, Jeff			Person		http://example.org/6659386#Agent700-34	168144647663967300879
Webster, Michael			Webster, Michael				Webster, Michael			Person		http://example.org/6659386#Agent700-35	
Geary, David M. (David Mark), 1957-	n97019625		Geary, David M. (David Mark), 1957-	n97019625	n97019625	1	Geary, David M. (David Mark), 1957-			Person		http://example.org/6659389#Agent100-18	74577433
Wargo, John M	n2009055567		Wargo, John M	n2009055567	n2009055567	0.9285714285714286	Wargo, John M			Person		http://example.org/6659390#Agent100-18	100657343
Hawkins, Brian			Hawkins, Brian				Hawkins, Brian			Person		http://example.org/6659395#Agent100-18	
Chiu-Watson, Lily	nb2015022397		Chiu-Watson, Lily	nb2015022397	nb2015022397	1	Chiu-Watson, Lily			Person		http://example.org/6659395#Agent700-33	120145003297861300064
Prowse, David L	nb2006025570		Prowse, David L	nb2006025570	nb2006025570	0.9375	Prowse, David L			Person		http://example.org/6659397#Agent100-18	29057134
Chambers, Michele	n2012071271		Chambers, Michele	n2012071271	n2012071271	0.9444444444444444	Chambers, Michele			Person		http://example.org/6659399#Agent100-18	288874568
Dinsmore, Thomas W	no2014130649		Dinsmore, Thomas W	no2014130649	no2014130649	0.9473684210526315	Dinsmore, Thomas W			Person		http://example.org/6659399#Agent700-32	310728526
Turner, Jamie, 1961-	n2010040216		Turner, Jamie, 1961-	n2010040216	n2010040216	1	Turner, Jamie, 1961-			Person		http://example.org/6659400#Agent100-18	121713384
Shah, Reshma, 1964-	n2010040217		Shah, Reshma, 1964-	n2010040217	n2010040217	1	Shah, Reshma, 1964-			Person		http://example.org/6659400#Agent700-34	165124656
Anton, Kelly Kordes	n98074242		Anton, Kelly Kordes	n98074242	n98074242	0.95	Anton, Kelly Kordes			Person		http://example.org/6659415#Agent100-18	288367316
Cruise, John			Cruise, John				Cruise, John			Person		http://example.org/6659415#Agent700-35	
Bukhuth, Shakoor			Bukhuth, Shakoor				Bukhuth, Shakoor			Person		http://example.org/6659415#Agent700-36	
Faulkner, Andrew	no2015037685		Faulkner, Andrew	no2015037685	no2015037685	0.9411764705882353	Faulkner, Andrew			Person		http://example.org/6659416#Agent100-18	67685670
Gyncild, Brie	no2004026874		Gyncild, Brie	no2004026874	no2004026874	0.9285714285714286	Gyncild, Brie			Person		http://example.org/6659416#Agent700-32	287346110
Sparre, Bē Kylli			Sparre, Bē Kylli				Sparre, Bē Kylli			Person		http://example.org/6659416#Agent700-33	
Gryskevich, Kristen			Gryskevich, Kristen				Gryskevich, Kristen			Person		http://example.org/6659420#Agent100-18	
Schenk, Sonja, 1965-	n2001005751		Schenk, Sonja, 1965-	n2001005751	n2001005751	1	Schenk, Sonja, 1965-			Person		http://example.org/6659421#Agent100-18	84626142
Long, Ben, 1967-	n2001000574		Long, Ben, 1967-	n2001000574	n2001000574	0.8	Long, Ben, 1967-			Person		http://example.org/6659421#Agent700-32	19021369
Childs, G. W	n88081085		Childs, G. W	n88081085	n88081085	0.9230769230769231	Childs, G. W			Person		http://example.org/6659422#Agent100-18	63092606
Wentk, Richard	no2010169169		Wentk, Richard	no2010169169	no2010169169	0.9333333333333333	Wentk, Richard			Person		http://example.org/6659445#Agent100-18	139977650
Dawson, Mike, 1947-	n97046278		Dawson, Mike, 1947-	n97046278	n97046278	1	Dawson, Mike, 1947-			Person		http://example.org/6659446#Agent100-18	16508425
Harbour, Jonathan S	n2001012583		Harbour, Jonathan S	n2001012583	n2001012583	0.95	Harbour, Jonathan S			Person		http://example.org/6659447#Agent100-18	85653098
Lambert, Kenneth A			Lambert, Kenneth A				Lambert, Kenneth A			Person		http://example.org/6659448#Agent100-21	
Koontz, Mitzi	no2010012437		Koontz, Mitzi	no2010012437	no2010012437	1	Koontz, Mitzi			Person		http://example.org/6659448#Agent700-35	106910444
Menard, Michelle	no2011132685		Menard, Michelle	no2011132685	no2011132685	1	Menard, Michelle			Person		http://example.org/6659452#Agent100-18	255772217
Wagstaff, Bryan	ns2014005682		Wagstaff, Bryan	ns2014005682	ns2014005682	1	Wagstaff, Bryan			Person		http://example.org/6659452#Agent700-34	313299952
Eccher, Clint	n2002015120		Eccher, Clint	n2002015120	n2002015120	0.9285714285714286	Eccher, Clint			Person		http://example.org/6659453#Agent100-21	84618315
Hurley, Heather	n96038650		Hurley, Heather	n96038650	n96038650	1	Hurley, Heather			Person		http://example.org/6659453#Agent700-36	11570166
Tanamachi, Mike			Tanamachi, Mike				Tanamachi, Mike			Person		http://example.org/6659453#Agent700-37	
Vohra, Deepak, 1966-	no2007033223		Vohra, Deepak, 1966-	no2007033223	no2007033223	0.8333333333333334	Vohra, Deepak, 1966-			Person		http://example.org/6659454#Agent100-18	85212524
Hansen, Mary			Hansen, Mary				Hansen, Mary			Person		http://example.org/6659461#Agent100-18	
Glister, Ron			Glister, Ron				Glister, Ron			Person		http://example.org/6659467#Agent100-27	
Tanamachi, Mike			Tanamachi, Mike				Tanamachi, Mike			Person		http://example.org/6659467#Agent700-43	
Sweazy, Larry	n2009073090		Sweazy, Larry	n2009073090	n2009073090	0.8125	Sweazy, Larry			Person		http://example.org/6659467#Agent700-44	102932201
Boshers, Sue			Boshers, Sue				Boshers, Sue			Person		http://example.org/6659467#Agent700-45	
Hockrow, Ross	no2013122613		Hockrow, Ross	no2013122613	no2013122613	1	Hockrow, Ross			Person		http://example.org/6659484#Agent100-18	305377887
Scoppettuolo, Dion	no2010077698		Scoppettuolo, Dion	no2010077698	no2010077698	1	Scoppettuolo, Dion			Person		http://example.org/6659504#Agent100-18	121218531
Busch, David D			Busch, David D				Busch, David D			Person		http://example.org/6659525#Agent100-18	
Wood, Brian			Wood, Brian				Wood, Brian			Person		http://example.org/6659560#Agent100-18	
Just, Črtomir			Just, Črtomir				Just, Črtomir			Person		http://example.org/6659560#Agent700-32	
De Bruyn, Gareth	n96122337		De Bruyn, Gareth	n96122337	n96122337	1	De Bruyn, Gareth			Person		http://example.org/6659569#Agent700-39	31270732
Carlson, Jeff	n99025577		Carlson, Jeff	n99025577	n99025577	0.9285714285714286	Carlson, Jeff			Person		http://example.org/6659578#Agent100-18	61348372
Negrino, Tom	n95002928		Negrino, Tom	n95002928	n95002928	0.9230769230769231	Negrino, Tom			Person		http://example.org/6659583#Agent100-18	44455029
Smith, Dori	no98064381		Smith, Dori	no98064381	no98064381	0.9166666666666666	Smith, Dori			Person		http://example.org/6659583#Agent700-34	116207552
Miller, R. Eric	n97117491		Miller, R. Eric	n97117491	n97117491	0.9375	Miller, R. Eric			Person		http://example.org/6659726#Agent700-34	66627187
Fowler, Murray E	n77012081		Fowler, Murray E	n77012081	n77012081	0.9411764705882353	Fowler, Murray E			Person		http://example.org/6659726#Agent700-35	4138149198219774940006
Sprayberry, Kim A	n2008183855		Sprayberry, Kim A	n2008183855	n2008183855	0.9444444444444444	Sprayberry, Kim A			Person		http://example.org/6659728#Agent700-33	46245059
Robinson, N. E. (Norman Edward)	n78091085		Robinson, N. E. (Norman Edward)	n78091085	n78091085	1	Robinson, N. E. (Norman Edward)			Person		http://example.org/6659728#Agent700-34	52952093
Silverstein, Deborah C	n2008181861		Silverstein, Deborah C	n2008181861	n2008181861	0.9565217391304348	Silverstein, Deborah C			Person		http://example.org/6659732#Agent100-15	53632938
Hopper, Kate	n2008181862		Hopper, Kate	n2008181862	n2008181862	0.9230769230769231	Hopper, Kate			Person		http://example.org/6659732#Agent700-35	231696762
Scanes, C. G	n82204205		Scanes, C. G	n82204205	n82204205	0.9230769230769231	Scanes, C. G			Person		http://example.org/6659738#Agent700-33	79186386
Misch, Carl E	n92806244		Misch, Carl E	n92806244	n92806244	0.9285714285714286	Misch, Carl E			Person		http://example.org/6659768#Agent100-18	74133477
Papadopoulos, Timothy	n2016189843		Papadopoulos, Timothy	n2016189843	n2016189843	0.875	Papadopoulos, Timothy			Person		http://example.org/6659792#Agent700-33	237149066626365602454
Parrila, Rauno K., 1961-	n96019695		Parrila, Rauno K., 1961-	n96019695	n96019695	0.8571428571428571	Parrila, Rauno K., 1961-			Person		http://example.org/6659792#Agent700-34	46907534
Kirby, John R	n80077078		Kirby, John R	n80077078	n80077078	0.9285714285714286	Kirby, John R			Person		http://example.org/6659792#Agent700-35	49308112
Bhowmik, Achintya K	n2008007584		Bhowmik, Achintya K	n2008007584	n2008007584	0.95	Bhowmik, Achintya K			Person		http://example.org/6662110#Agent700-34	16691329
Lidow, Alex	n2014032997		Lidow, Alex	n2014032997	n2014032997	1	Lidow, Alex			Person		http://example.org/6662131#Agent100-24	308756788
Strydom, Johan	nb2014020793		Strydom, Johan	nb2014020793	nb2014020793	1	Strydom, Johan			Person		http://example.org/6662131#Agent700-39	310717645
Rooij, Michael de	nb2014020796		Rooij, Michael de	nb2014020796	nb2014020796	1	Rooij, Michael de			Person		http://example.org/6662131#Agent700-40	310717647
Reusch, David	nb2014020804		Reusch, David	nb2014020804	nb2014020804	1	Reusch, David			Person		http://example.org/6662131#Agent700-41	310717651
Brock, Avril	nb99068536		Brock, Avril	nb99068536	nb99068536	0.9230769230769231	Brock, Avril			Person		http://example.org/6662329#Agent700-29	29028835
Dubrow, Joshua Kjerulf	n2012017979		Dubrow, Joshua Kjerulf	n2012017979	n2012017979	0.9565217391304348	Dubrow, Joshua Kjerulf			Person		http://example.org/6662932#Agent700-35	312646437
Parker, Ian, 1956- 	n88163180		Parker, Ian, 1956- 	n88163180	n88163180	0.8181818181818182	Parker, Ian, 1956- 			Person		http://example.org/6662934#Agent100-20	27148576
Lacan, Jacques, 1901-1981	n80022983		Lacan, Jacques, 1901-1981	n80022983	n80022983	0.9615384615384616	Lacan, Jacques, 1901-1981			Person		http://example.org/6662934#Agent600-32	36920510
Bottomley, Jane	n85212211		Bottomley, Jane	n85212211	n85212211	1	Bottomley, Jane			Person		http://example.org/6665217#Agent100-18	274039521
Nussbaum, E. Michael	no2014129546		Nussbaum, E. Michael	no2014129546	no2014129546	1	Nussbaum, E. Michael			Person		http://example.org/6665218#Agent100-20	311037436
Sandberg, L. Anders, 1953-	no99037094		Sandberg, L. Anders, 1953-	no99037094	no99037094	0.8666666666666667	Sandberg, L. Anders, 1953-			Person		http://example.org/6665219#Agent700-31	73487369
Bardekjian, Adrina	n2014008099		Bardekjian, Adrina	n2014008099	n2014008099	1	Bardekjian, Adrina			Person		http://example.org/6665219#Agent700-32	307427871
Butt, Sadia	n2014008096		Butt, Sadia	n2014008096	n2014008096	1	Butt, Sadia			Person		http://example.org/6665219#Agent700-33	307427868
Roche, Mary	n87916792		Roche, Mary	n87916792	n87916792	0.9090909090909091	Roche, Mary			Person		http://example.org/6665231#Agent100-20	65538907
Mori, S¿oya, 1962-			Mori, S¿oya, 1962-				Mori, S¿oya, 1962-			Person		http://example.org/6665241#Agent700-34	
Reyes, Celia M	no2001092543		Reyes, Celia M	no2001092543	no2001092543	0.9333333333333333	Reyes, Celia M			Person		http://example.org/6665241#Agent700-35	34114887
Yamagata, Tatsufumi	nr94008710		Yamagata, Tatsufumi	nr94008710	nr94008710	1	Yamagata, Tatsufumi			Person		http://example.org/6665241#Agent700-36	26944515
Hawes, Robert H	n95801380		Hawes, Robert H	n95801380	n95801380	0.9375	Hawes, Robert H			Person		http://example.org/6665381#Agent700-34	23854957
Fockens, Paul	n2006183296		Fockens, Paul	n2006183296	n2006183296	0.9285714285714286	Fockens, Paul			Person		http://example.org/6665381#Agent700-35	266126289
Varadarajulu, Shyam	n2010183676		Varadarajulu, Shyam	n2010183676	n2010183676	0.95	Varadarajulu, Shyam			Person		http://example.org/6665381#Agent700-36	311793144
Bibbo, Marluce, 1939- 	n79003545		Bibbo, Marluce, 1939- 	n79003545	n79003545	0.84	Bibbo, Marluce, 1939- 			Person		http://example.org/6665382#Agent700-35	94145434
Wilbur, David C	no2004054239		Wilbur, David C	no2004054239	no2004054239	0.9375	Wilbur, David C			Person		http://example.org/6665382#Agent700-36	16934931
Neenan, Michael	n95801288		Neenan, Michael	n95801288	n95801288	1	Neenan, Michael			Person		http://example.org/6667843#Agent100-18	47013790
Dryden, Windy	n84094457		Dryden, Windy	n84094457	n84094457	1	Dryden, Windy			Person		http://example.org/6667843#Agent700-33	109063451
Bruni, Luigino, 1966-	n00107707		Bruni, Luigino, 1966-	n00107707	n00107707	0.84	Bruni, Luigino, 1966-			Person		http://example.org/6667869#Agent100-18	117652597
Smerilli, Alessandra	no2010164949		Smerilli, Alessandra	no2010164949	no2010164949	1	Smerilli, Alessandra			Person		http://example.org/6667869#Agent700-32	169714614
Porter, Jill	n85375151		Porter, Jill	n85375151	n85375151	0.9230769230769231	Porter, Jill			Person		http://example.org/6667882#Agent100-23	50689359
Fernández-Vara, Clara	no2013127031		Fernández-Vara, Clara	no2013127031	no2013127031	0.9545454545454546	Fernández-Vara, Clara			Person		http://example.org/6669631#Agent100-23	305452452
Plaisance, Patrick Lee	n2008028451		Plaisance, Patrick Lee	n2008028451	n2008028451	0.9565217391304348	Plaisance, Patrick Lee			Person		http://example.org/6669645#Agent100-23	164922328
Gowans, Christopher W	n85374976		Gowans, Christopher W	n85374976	n85374976	0.9545454545454546	Gowans, Christopher W			Person		http://example.org/6669666#Agent100-21	37144640
Aradau, Claudia, 1976- 	n2007087163		Aradau, Claudia, 1976- 	n2007087163	n2007087163	0.8461538461538461	Aradau, Claudia, 1976- 			Person		http://example.org/6669676#Agent700-30	54477270
Huysmans, Jef	n97065163		Huysmans, Jef	n97065163	n97065163	0.9285714285714286	Huysmans, Jef			Person		http://example.org/6669676#Agent700-31	85279410
Neal, Andrew W., 1978- 	n2008034013		Neal, Andrew W., 1978- 	n2008034013	n2008034013	0.8461538461538461	Neal, Andrew W., 1978- 			Person		http://example.org/6669676#Agent700-32	24070492
Voelkner, Nadine			Voelkner, Nadine				Voelkner, Nadine			Person		http://example.org/6669676#Agent700-33	316005095
Klein, Melanie	n80040505		Klein, Melanie	n80040505	n80040505	1	Klein, Melanie			Person		http://example.org/6669685#Agent100-22	88346506
Klein, Melanie	n80040505		Klein, Melanie	n80040505	n80040505	1	Klein, Melanie			Person		http://example.org/6669685#Agent600-34	88346506
Spira, Marcelle, 1910-2006	n2014014623		Spira, Marcelle, 1910-2006	n2014014623	n2014014623	1	Spira, Marcelle, 1910-2006			Person		http://example.org/6669685#Agent600-35	24620418
Quinodoz, Jean-Michel	n91057228		Quinodoz, Jean-Michel	n91057228	n91057228	1	Quinodoz, Jean-Michel			Person		http://example.org/6669685#Agent700-38	66515260
Parker, Ian, 1956-	n88163180		Parker, Ian, 1956-	n88163180	n88163180	0.8181818181818182	Parker, Ian, 1956-			Person		http://example.org/6669686#Agent100-23	27148576
Lacan, Jacques, 1901-1981	n80022983		Lacan, Jacques, 1901-1981	n80022983	n80022983	0.9615384615384616	Lacan, Jacques, 1901-1981			Person		http://example.org/6669686#Agent600-35	36920510
Freud, Sigmund, 1856-1939	n79043849		Freud, Sigmund, 1856-1939	n79043849	n79043849	0.9615384615384616	Freud, Sigmund, 1856-1939			Person		http://example.org/6669686#Agent600-36	34456780
Nsasra, Mansour	n2014018627		Nsasra, Mansour	n2014018627	n2014018627	0.9375	Nsasra, Mansour			Person		http://example.org/6669688#Agent700-34	307433317
Richter-Devroe, Sophie	no2014018978		Richter-Devroe, Sophie	no2014018978	no2014018978	1	Richter-Devroe, Sophie			Person		http://example.org/6669688#Agent700-35	306387474
Rabia-Queder, Sarab abu	n2014018630		Rabia-Queder, Sarab abu	n2014018630	n2014018630	1	Rabia-Queder, Sarab abu			Person		http://example.org/6669688#Agent700-36	2803932
Ratcliffe, Richard	n2014018629		Ratcliffe, Richard	n2014018629	n2014018629	1	Ratcliffe, Richard			Person		http://example.org/6669688#Agent700-37	307433318
Chow, Gregory C., 1929- 	n80104623		Chow, Gregory C., 1929-	n80104623	n80104623	1	Chow, Gregory C., 1929- 			Person		http://example.org/6669705#Agent700-32	2537768
Perkins, Dwight H. (Dwight Heald), 1934- 	n80002483		Perkins, Dwight H. (Dwight Heald), 1934-	n80002483	n80002483	1	Perkins, Dwight H. (Dwight Heald), 1934- 			Person		http://example.org/6669705#Agent700-33	85093554
Maguire, Miles	n2014019745		Maguire, Miles	n2014019745	n2014019745	1	Maguire, Miles			Person		http://example.org/6669748#Agent100-18	6157703
Mavroudeas, Stavros	nb2012021838		Mavroudeas, Stavros	nb2012021838	nb2012021838	1	Mavroudeas, Stavros			Person		http://example.org/6669752#Agent700-30	267443547
Akagawa, Natsuko	n2008040932		Akagawa, Natsuko	n2008040932	n2008040932	0.9411764705882353	Akagawa, Natsuko			Person		http://example.org/6669757#Agent100-18	51161501
London, Manuel			London, Manuel				London, Manuel			Person		http://example.org/6669759#Agent100-18	
Jackson, Shirley, 1962- 	n2014016456		Jackson, Shirley, 1962- 	n2014016456	n2014016456	1	Jackson, Shirley, 1962- 			Person		http://example.org/6669763#Agent700-37	307431609
Wilhelms, Evan A	no2014162699		Wilhelms, Evan A	no2014162699	no2014162699	0.9411764705882353	Wilhelms, Evan A			Person		http://example.org/6669765#Agent700-36	312882032
Reyna, Valerie F., 1955- 	n85025663		Reyna, Valerie F., 1955- 	n85025663	n85025663	0.8571428571428571	Reyna, Valerie F., 1955- 			Person		http://example.org/6669765#Agent700-37	1837145857081122921597
Rose, Susan (Professor in Marketing management)	n2014002396		Rose, Susan (Professor in Marketing management)	n2014002396	n2014002396	1	Rose, Susan (Professor in Marketing management)			Person		http://example.org/6669794#Agent100-22	307423719
