Val	match-ID-F	score-lc	Column 1	LCP	match-ID	score	Cor	LCC	score-c	Column 2	Column 3	Column 4	blank
Pamplona, Spain. Universidad de Navarra. Facultad de Theológia			Pamplona, Spain. Universidad de Navarra. Facultad de Theológia				Pamplona, Spain. Universidad de Navarra. Facultad de Theológia			Jurisdiction		http://example.org/1004837#Agent810-22	
Buchthal, Hugo, 1909-1996	n80037911	100	Buchthal, Hugo, 1909-1996	n80037911	n80037911	1	Buchthal, Hugo, 1909-1996			Person		http://example.org/1087771#Agent100-13	
Homer	n78095639	100	Homer	n78095639	n78095639	0.8333333333	Homer			Person		http://example.org/1087771#Agent600-23	
Achilles (Mythological character)	no2015006387	100	Achilles (Mythological character)	no2015006387	no2015006387	1	Achilles (Mythological character)			Person		http://example.org/1087771#Agent600-24	
Marcinkiewicz, Jan	n86139709	100	Marcinkiewicz, Jan				Marcinkiewicz, Jan			Person		http://example.org/1097177#Agent100-11	
Flukowski, Stefan	no2004084549	100	Flukowski, Stefan	no2004084549	no2004084549	1	Flukowski, Stefan			Person		http://example.org/1097177#Agent700-23	
Pabanó, F. M	n85818528	95	Pabanó, F. M	n85818528	n85818528	0.8333333333	Pabanó, F. M			Person		http://example.org/105932#Agent100-10	
Pech, Nakuk, active 1562	n2006095650	100	Pech, Nakuk, active 1562	n2006095650	n2006095650	1	Pech, Nakuk, active 1562			Person		http://example.org/1049539#Agent100-11	
Pérez Martínez, Héctor	n86864573	92	Pérez Martínez, Héctor				Pérez Martínez, Héctor			Person		http://example.org/1049539#Agent700-20	
Grossmann, Rudolf, 1892-1980	n50060556	100	Grossmann, Rudolf, 1892-1980	n50060556	n50060556	0.9285714286	Grossmann, Rudolf, 1892-1980			Person		http://example.org/1012145#Agent100-11	
Cid, approximately 1043-1099	n82117610	100	Cid, approximately 1043-1099	n82117610	n82117610	1	Cid, approximately 1043-1099			Person		http://example.org/102970#Agent600-23	
Escobar, Juan de	n2013074772	100	Escobar, Juan de				Escobar, Juan de			Person		http://example.org/102970#Agent700-26	
Rodríguez Moñino, Antonio R., 1910-1970	n50049300	97	Rodríguez Moñino, Antonio R., 1910-1970	n50049300	n50049300	0.9487179487	Rodríguez Moñino, Antonio R., 1910-1970			Person		http://example.org/102970#Agent700-27	
Felt, Joseph B. (Joseph Barlow), 1789-1869	n88125052	100	Felt, Joseph B. (Joseph Barlow), 1789-1869	n88125052	n88125052	1	Felt, Joseph B. (Joseph Barlow), 1789-1869			Person		http://example.org/1016736#Agent100-11	
Priestley, Joseph, 1766 or 7-1852	n86826026	89	Priestley, Joseph, 1766 or 7-1852	n86826026	n86826026	0.9166666667	Priestley, Joseph, 1766 or 7-1852			Person		http://example.org/1006946#Agent100-11	
Gruber, Frederick Charles, 1903-	no96040016	83	Gruber, Frederick Charles, 1903-				Gruber, Frederick Charles, 1903-			Person		http://example.org/10670#Agent100-16	
Hanifi, M. Jamil (Mohammed Jamil)	n82151552	100	Hanifi, M. Jamil (Mohammed Jamil)				Hanifi, M. Jamil (Mohammed Jamil)			Person		http://example.org/103355#Agent100-12	
Notre-Dame de Montréal (Church)	nr92000665	98	Notre-Dame de Montréal (Church)		nr92000665		Notre-Dame de Montréal (Church)	nr92000665	0.9375	Organization		http://example.org/1061274#Agent610-16	
Thomas, William Ronald, 1941-			Thomas, William Ronald, 1941-				Thomas, William Ronald, 1941-			Person		http://example.org/101831#Agent100-11	
University of South Carolina. Bureau of Business and Economic Research. Division of Research	n83166861	87	University of South Carolina. Bureau of Business and Economic Research. Division of Research				University of South Carolina. Bureau of Business and Economic Research. Division of Research			Organization		http://example.org/101831#Agent810-21	
Menut, Albert Douglas, 1894-1981	n87800179	100	Menut, Albert Douglas, 1894-1981	n87800179	n87800179	1	Menut, Albert Douglas, 1894-1981			Person		http://example.org/1043795#Agent700-20	
Sticca, Sandro, 1931-	n84165350	100	Sticca, Sandro, 1931-	n84165350	n84165350	1	Sticca, Sandro, 1931- 			Person		http://example.org/1043795#Agent700-21	
Carterette, Edward C.	n50080985	100	Carterette, Edward C	n50080985	n50080985	0.9523809524	Carterette, Edward C			Person		http://example.org/1030285#Agent700-24	
Friedman, Morton P.	n50027729	100	Friedman, Morton P	n50027729	n50027729	0.9473684211	Friedman, Morton P			Person		http://example.org/1030285#Agent700-25	
Braun, Hugh	n50044469	100	Braun, Hugh	n50044469	n50044469	0.9166666667	Braun, Hugh			Person		http://example.org/1081369#Agent100-10	
Abbott, Edith, 1876-1957	n50034801	100	Abbott, Edith, 1876-1957	n50034801	n50034801	1	Abbott, Edith, 1876-1957			Person		http://example.org/1053190#Agent100-12	
University of Chicago	n79058404	100	University of Chicago		n79058404		University of Chicago	n79058404	0.9545454545	Organization		http://example.org/1053190#Agent810-25	
Bjørklund, Oddvar	n79082019	100	Bjørklund, Oddvar				Bjørklund, Oddvar			Person		http://example.org/1056847#Agent100-10	
Church of England	n79056234	100	Church of England		n79056234		Church of England	n79056234	1	Organization		http://example.org/1075052#Agent610-18	
Frost, Maurice	no93005751	100	Frost, Maurice	no93005751	no93005751	1	Frost, Maurice			Person		http://example.org/1075052#Agent700-21	
Black, Peter Elliott	n50008563	81	Black, Peter Elliott				Black, Peter Elliott			Person		http://example.org/106647#Agent100-10	
Colorado State University. Cooperative Watershed Management Unit			Colorado State University. Cooperative Watershed Management Unit				Colorado State University. Cooperative Watershed Management Unit			Organization		http://example.org/106647#Agent710-21	
Wright, Thomas, 1810-1877	n50028684	100	Wright, Thomas, 1810-1877	n50028684	n50028684	1	Wright, Thomas, 1810-1877			Person		http://example.org/1084759#Agent100-13	
Gillray, James, 1756-1815	n50033402	100	Gillray, James, 1756-1815	n50033402	n50033402	1	Gillray, James, 1756-1815			Person		http://example.org/1084759#Agent600-23	
Evans, R. H. (Robert Harding), 1777-1857	n84168052	100	Evans, R. H. (Robert Harding), 1777-1857	n84168052	n84168052	1	Evans, R. H. (Robert Harding), 1777-1857			Person		http://example.org/1084759#Agent700-25	
Gillray, James, 1756-1815	n50033402	100	Gillray, James, 1756-1815	n50033402	n50033402	1	Gillray, James, 1756-1815			Person		http://example.org/1084759#Agent700-26	
Le Vine, Victor T.	n50048438	100	Le Vine, Victor T	n50048438	n50048438	0.9444444444	Le Vine, Victor T			Person		http://example.org/1040013#Agent100-13	
Nye, Roger P.	no97011530	100	Nye, Roger P	no97011530	no97011530	0.9230769231	Nye, Roger P			Person		http://example.org/1040013#Agent700-25	
Cortada, James W.	n79062777	100	Cortada, James W				Cortada, James W			Person		http://example.org/1001660#Agent100-12	
Thompson, Virginia, 1903-1990	n50008400	100	Thompson, Virginia, 1903-1990	n50008400	n50008400	1	Thompson, Virginia, 1903-1990			Person		http://example.org/108315#Agent100-12	
Adloff, Richard	n50037585	100	Adloff, Richard	n50037585	n50037585	0.9375	Adloff, Richard			Person		http://example.org/108315#Agent700-23	
Friesen, J.	n77018904	100	Friesen, J				Friesen, J			Person		http://example.org/101204#Agent700-26	
Ralston, Harry K., 1921-	n77018905	100	Ralston, Harry K., 1921-	n77018905	n77018905	1	Ralston, Harry K., 1921-			Person		http://example.org/101204#Agent700-27	
Farmer, Henry George, 1882-1965	n50009200	100	Farmer, Henry George, 1882-1965	n50009200	n50009200	1	Farmer, Henry George, 1882-1965			Person		http://example.org/100549#Agent100-10	
Sunderman, Lloyd Frederick, 1905-1983	no93036387	100	Sunderman, Lloyd Frederick, 1905-1983	no93036387	no93036387	1	Sunderman, Lloyd Frederick, 1905-1983			Person		http://example.org/1083441#Agent100-13	
Milsom, S. F. C. (Stroud Francis Charles), 1923-	n83038950	100	Milsom, S. F. C. (Stroud Francis Charles), 1923-	n83038950	n83038950	0.9583333333	Milsom, S. F. C. (Stroud Francis Charles), 1923-			Person		http://example.org/105071#Agent100-11	
Baker, Alan R. H.	n50016124	100	Baker, Alan R. H	n50016124	n50016124	0.9411764706	Baker, Alan R. H			Person		http://example.org/109300#Agent100-10	
Petersen, Morris S.	n80026687	100	Petersen, Morris S	n80026687	n80026687	0.9473684211	Petersen, Morris S			Person		http://example.org/1067407#Agent100-11	
Rigby, J. Keith	n80026686	100	Rigby, J. Keith	n80026686	n80026686	1	Rigby, J. Keith			Person		http://example.org/1067407#Agent700-21	
Hintze, Lehi F.	n80026685	100	Hintze, Lehi F				Hintze, Lehi F			Person		http://example.org/1067407#Agent700-22	
Lloyd James, Arthur, 1884-1943	no00049977	100	Lloyd James, Arthur, 1884-1943	no00049977	no00049977	0.9333333333	Lloyd James, Arthur, 1884-1943			Person		http://example.org/1093280#Agent100-14	
Walton, Frederick Parker, 1858-1948	n86816607	100	Walton, Frederick Parker, 1858-1948	n86816607	n86816607	1	Walton, Frederick Parker, 1858-1948			Person		http://example.org/1057794#Agent100-10	
Bennett, Melba Berry	n50008021	100	Bennett, Melba Berry	n50008021	n50008021	1	Bennett, Melba Berry			Person		http://example.org/1077104#Agent100-10	
King, Robert D. (Robert Desmond), 1936-	n99019377	100	King, Robert D. (Robert Desmond), 1936-	n99019377	n99019377	1	King, Robert D. (Robert Desmond), 1936-			Person		http://example.org/1089237#Agent100-15	
Neuman, Robert W.	n82020447	100	Neuman, Robert W	n82020447	n82020447	0.9411764706	Neuman, Robert W			Person		http://example.org/1044921#Agent100-12	
Lange, Charles H.	n81015524	100	Lange, Charles H	n81015524	n81015524	0.9411764706	Lange, Charles H			Person		http://example.org/1044921#Agent700-25	
United States. Indian Claims Commission	n80066192	100	United States. Indian Claims Commission		n80066192		United States. Indian Claims Commission	n80066192	1	Jurisdiction		http://example.org/1044921#Agent710-26	
Chalfant, Stuart A.	n50036142	100	Chalfant, Stuart A	n50036142	n50036142	0.9473684211	Chalfant, Stuart A			Person		http://example.org/1049749#Agent700-24	
Bischoff, William Norbert	no93003217	83	Bischoff, William Norbert				Bischoff, William Norbert			Person		http://example.org/1049749#Agent700-25	
United States. Indian Claims Commission	n80066192	100	United States. Indian Claims Commission		n80066192		United States. Indian Claims Commission	n80066192	1	Jurisdiction		http://example.org/1049749#Agent710-26	
Krantz, John Christian, 1899-			Krantz, John Christian, 1899-				Krantz, John Christian, 1899-			Person		http://example.org/1077444#Agent100-11	
Walker, Joseph C. (Joseph Cooper), -1810	n87817870	100	Walker, Joseph C. (Joseph Cooper), -1810	n87817870	n87817870	1	Walker, Joseph C. (Joseph Cooper), -1810			Person		http://example.org/1074417#Agent100-12	
Swain, Margaret H.	n50011521	100	Swain, Margaret H	n50011521	n50011521	0.9444444444	Swain, Margaret H			Person		http://example.org/1088240#Agent100-14	
Schiffer, Margaret Berwind	n84006043	100	Schiffer, Margaret Berwind	n84006043	n84006043	1	Schiffer, Margaret Berwind			Person		http://example.org/1088236#Agent100-13	
Reid, T. B. W. (Thomas Bertram Wallace), 1901-1981	n50050929	100	Reid, T. B. W. (Thomas Bertram Wallace), 1901-1981	n50050929	n50050929	1	Reid, T. B. W. (Thomas Bertram Wallace), 1901-1981			Person		http://example.org/1089600#Agent100-10	
Michel, N. E. (Norman Elwood), 1894-1973	no2010114867	100	Michel, N. E. (Norman Elwood), 1894-1973	no2010114867	no2010114867	1	Michel, N. E. (Norman Elwood), 1894-1973			Person		http://example.org/1074669#Agent100-10	
Walker, Emery, 1851-1933	n50024587	100	Walker, Emery, 1851-1933				Walker, Emery, 1851-1933			Person		http://example.org/1080018#Agent700-22	
Fletcher, C. R. L. (Charles Robert Leslie), 1857-1934	n80060757	100	Fletcher, C. R. L. (Charles Robert Leslie), 1857-1934	n80060757	n80060757	1	Fletcher, C. R. L. (Charles Robert Leslie), 1857-1934			Person		http://example.org/1080018#Agent700-23	
Butler, H. B. (Harold Beresford), 1883-1951	nr92000444	100	Butler, H. B. (Harold Beresford), 1883-1951	nr92000444	nr92000444	1	Butler, H. B. (Harold Beresford), 1883-1951			Person		http://example.org/1080018#Agent700-24	
Vincent, John Martin, 1857-1939	n50013454	100	Vincent, John Martin, 1857-1939	n50013454	n50013454	1	Vincent, John Martin, 1857-1939			Person		http://example.org/1004709#Agent100-11	
Ellis, Arthur M	no2010152382	87	Ellis, Arthur M				Ellis, Arthur M			Person		http://example.org/1005800#Agent100-11	
Fremasons. Los Angeles, Calif., Los Angeles Lodge No. 42			Fremasons. Los Angeles, Calif., Los Angeles Lodge No. 42				Fremasons. Los Angeles, Calif., Los Angeles Lodge No. 42			Organization		http://example.org/1005800#Agent610-20	
Congressional Quarterly, inc.	n79029195	100	Congressional Quarterly, inc		n79029195		Congressional Quarterly, inc	n79029195	0.9655172414	Organization		http://example.org/1043030#Agent110-13	
Campbell, Richard L.	n87136288	100	Campbell, Richard L				Campbell, Richard L			Person		http://example.org/101836#Agent100-12	
Presbyterian Church in Canada. Woman's Missionary Society	n90709039	100	Presbyterian Church in Canada. Woman's Missionary Society		n97103574		Presbyterian Church in Canada. Woman's Missionary Society	n97103574	0.8888888889	Organization		http://example.org/104982#Agent610-17	
Acworth, William Mitchell, 1850-	n80001239	87	Acworth, William Mitchell, 1850-				Acworth, William Mitchell, 1850-			Person		http://example.org/1005259#Agent100-10	
Bryce, Marion (Samuel) Mrs.George Bryce.			Bryce, Marion (Samuel) Mrs.George Bryce.				Bryce, Marion (Samuel) Mrs.George Bryce.			Person		http://example.org/1032557#Agent100-12	
Stern, Bernhard Joseph, 1894-1956	n50022444	100	Stern, Bernhard Joseph, 1894-1956	n50022444	n50022444	1	Stern, Bernhard Joseph, 1894-1956			Person		http://example.org/1023929#Agent100-10	
Barnes, Harry Elmer, 1889-1968	n79100184	100	Barnes, Harry Elmer, 1889-1968	n79100184	n79100184	1	Barnes, Harry Elmer, 1889-1968			Person		http://example.org/1023924#Agent100-10	
Delbos, J. M			Delbos, J. M				Delbos, J. M			Person		http://example.org/1072687#Agent100-10	
University of Cambridge	n79018862	100	University of Cambridge		n79018862		University of Cambridge	n79018862	0.9583333333	Organization		http://example.org/1072687#Agent610-18	
United States. Supreme Court	n79006848	100	United States. Supreme Court		n79006848		United States. Supreme Court	n79006848	1	Jurisdiction		http://example.org/1045141#Agent110-12	
Swisher, Carl Brent, 1897-1968	n80004282	100	Swisher, Carl Brent, 1897-1968	n80004282	n80004282	1	Swisher, Carl Brent, 1897-1968			Person		http://example.org/1045141#Agent700-22	
Palliser, Bury, Mrs., 1805-1878	n82053031	100	Palliser, Bury, Mrs., 1805-1878	n82053031	n82053031	1	Palliser, Bury, Mrs., 1805-1878			Person		http://example.org/1005658#Agent100-10	
Mackintosh, John, 1833-1907	no2013061877	100	Mackintosh, John, 1833-1907	no2013061877	no2013061877	1	Mackintosh, John, 1833-1907			Person		http://example.org/1072935#Agent100-10	
Poole, Keith B.	nr94024502	100	Poole, Keith B	nr94024502	nr94024502	0.9333333333	Poole, Keith B			Person		http://example.org/109503#Agent100-12	
San Fernando Valley Federal Savings &amp; Loan Association			San Fernando Valley Federal Savings &amp; Loan Association				San Fernando Valley Federal Savings &amp; Loan Association			Organization		http://example.org/1016185#Agent110-10	
Feulner, Adolf, 1884-1945	n81146729	100	Feulner, Adolf, 1884-1945	n81146729	n81146729	1	Feulner, Adolf, 1884-1945			Person		http://example.org/1088466#Agent100-11	
Walz, William E. (William Emanuel), 1860-	no93032560	100	Walz, William E. (William Emanuel), 1860-	no93032560	no93032560	1	Walz, William E. (William Emanuel), 1860-			Person		http://example.org/1088466#Agent700-22	
Gebauer, Jan, 1838-1907	n84113364	100	Gebauer, Jan, 1838-1907				Gebauer, Jan, 1838-1907			Person		http://example.org/1096032#Agent100-10	
Komárek, Miroslav, 1924-2013	n84175929	98	Komárek, Miroslav, 1924-2013	n84175929	n84175929	1	Komárek, Miroslav, 1924-2013			Person		http://example.org/1096033#Agent700-18	
Vážný, Václav	n82117640	80	Vážný, Václav	n82117640	n82117640	1	Vážný, Václav			Person		http://example.org/1096033#Agent700-19	
Trávníček, František, 1888-1961	n86126183	93	Trávníček, František, 1888-1961	n86126183	n86126183	1	Trávníček, František, 1888-1961			Person		http://example.org/1096033#Agent700-20	
Trávníček, František, 1888-1961	n86126183	93	Trávníček, František, 1888-1961	n86126183	n86126183	1	Trávníček, František, 1888-1961			Person		http://example.org/1096035#Agent100-10	
Řada spisů duchovědných, sv. 2			Řada spisů duchovědných, sv. 2				Řada spisů duchovědných, sv. 2			Person		http://example.org/1096035#Agent700-19	
Franciscans	n79015671	100	Franciscans		n79015671		Franciscans	n79015671	1	Organization		http://example.org/1074980#Agent610-17	
Purísima Concepcíon Mission, Lompoc, Calif			Purísima Concepcíon Mission, Lompoc, Calif				Purísima Concepcíon Mission, Lompoc, Calif			Organization		http://example.org/1074980#Agent610-18	
Mair, William	n84102633	100	Mair, William				Mair, William			Person		http://example.org/1076156#Agent100-11	
Peter, Hermann Wilhelm Gottlob, 1837-1914			Peter, Hermann Wilhelm Gottlob, 1837-1914				Peter, Hermann Wilhelm Gottlob, 1837-1914			Person		http://example.org/1091483#Agent100-10	
Seminar of Preservation and Restoration, Williamsburg, Va., 1963			Seminar of Preservation and Restoration, Williamsburg, Va., 1963				Seminar of Preservation and Restoration, Williamsburg, Va., 1963			Meeting		http://example.org/1080969#Agent111-10	
National Trust for Historic Preservation in the United States	n50000455	100	National Trust for Historic Preservation in the United States		n50000455		National Trust for Historic Preservation in the United States	n50000455	1	Organization		http://example.org/1080969#Agent710-20	
Colonial Williamsburg, inc.	n79053171	100	Colonial Williamsburg, inc		n79053171		Colonial Williamsburg, inc	n79053171	0.962962963	Organization		http://example.org/1080969#Agent710-21	
Farrar, William G			Farrar, William G				Farrar, William G			Person		http://example.org/1024467#Agent100-11	
Fort Massac			Fort Massac				Fort Massac			Organization		http://example.org/1024467#Agent610-21	
Farrar, JoAnn			Farrar, JoAnn				Farrar, JoAnn			Person		http://example.org/1024467#Agent700-23	
Kidd, Kenneth E., 1906-			Kidd, Kenneth E., 1906-				Kidd, Kenneth E., 1906-			Person		http://example.org/1017306#Agent100-12	
